peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_000269	0.0441530344172903	0.0608920688080378	0.0591103886508054	0.102628762443737	0.0695297471434862	0.0949457226951926	0.0627569111048354	0.0418048549371534	0.0289586470520097	0.0322476620445018	0.0514762657646064	0.0620674673369953	0.0286913359990193	0	0.0432170793897748
TrH2_TrispH2_000271	0.860984171137161	0.882934997716547	0.827545441111275	1.55409268843374	1.04294620715229	0.791214355793271	0.69032602215319	1.22627574482317	1.44793235260049	0.838439213157046	0.963341545023348	0.962045743723427	0.294738269808107	0.713618434710401	1.2100782229137
TrH2_TrispH2_000272	0.0883060688345807	0.0304460344040189	0.0591103886508054	0.0439837553330303	0	0.0158242871158654	0.0156892277762089	0.0557398065828712	0.0144793235260049	0.0322476620445018	0.0220612567562599	0.0155168668342488	0.00782490981791435	0.0129748806310982	0
TrH2_TrispH2_000275	0.0441530344172903	0.0202973562693459	0.0886655829762081	0.0586450071107071	0.0695297471434862	0.0632971484634617	0.0470676833286266	0.0836097098743067	0.144793235260049	0.128990648178007	0.0661837702687796	0.0310337336684977	0.023474729453743	0.0908241644176874	0.0432170793897748
TrH2_TrispH2_000277	0.0220765172086452	0.010148678134673	0.0295551943254027	0	0	0	0	0	0	0.0429968827260024	0.00735375225208663	0	0.0130415163631906	0	0
TrH2_TrispH2_000278	0.0441530344172903	0.0405947125386918	0.0886655829762081	0.0439837553330303	0.0927063295246483	0.0791214355793271	0.0313784555524177	0.0278699032914356	0.0434379705780146	0.0429968827260024	0.0367687612604331	0.0310337336684977	0.00521660654527623	0.0259497612621964	0
TrH2_TrispH2_000280	0.0883060688345807	0.0710407469427107	0.118220777301611	0.0733062588883839	0.0927063295246483	0.0474728613475963	0.156892277762089	0.195089323040049	0.130313911734044	0.118241427496506	0.0808912747729529	0.0620674673369953	0.0312996392716574	0.181648328835375	0
TrH2_TrispH2_000282	0.0220765172086452	0	0	0	0.0231765823811621	0	0	0	0.0144793235260049	0.0053746103407503	0.00735375225208663	0.0310337336684977	0.00260830327263812	0	0
TrH2_TrispH2_000285	0.441530344172903	0.416095803521591	0.177331165952416	0.0586450071107071	0.11588291190581	0.0632971484634617	0.251027644419342	0.320503887851509	0.333024441098112	0.166612920563259	0.235320072066772	0.108618067839742	0.106940434178163	0.220572970728669	0.0432170793897748
TrH2_TrispH2_000289	0	0.0405947125386918	0.118220777301611	0.0586450071107071	0	0	0	0	0	0.0161238310222509	0.0441225135125198	0.0155168668342488	0.00782490981791435	0.0259497612621964	0.216085396948874
TrH2_TrispH2_000290	0	0.010148678134673	0	0.0146612517776768	0.0231765823811621	0	0.0156892277762089	0	0.0289586470520097	0.0214984413630012	0.0441225135125198	0.0155168668342488	0.00782490981791435	0.0389246418932946	0
TrH2_TrispH2_000292	0.0662295516259355	0.0608920688080378	0.147775971627013	0.117290014221414	0.0927063295246483	0.0474728613475963	0.0470676833286266	0.0139349516457178	0.0579172941040195	0.0806191551112544	0.0661837702687796	0.0310337336684977	0.0182581229084668	0.0389246418932946	0.0864341587795497
TrH2_orphan_58	0	0	0	0	0	0	0.0156892277762089	0	0	0	0	0.0155168668342488	0.00521660654527623	0	0.0432170793897748
TrH2_TrispH2_000296	0	0.0202973562693459	0	0.0439837553330303	0	0.0158242871158654	0.0470676833286266	0	0.0434379705780146	0.0053746103407503	0.058830018016693	0.0620674673369953	0.00521660654527623	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_000299	0.993443274389032	1.17724666362206	2.03930840845279	1.97926898998637	1.5296544371567	1.2342943950375	1.52185509429226	1.58858448761183	1.96918799953666	1.42964635063958	1.41192043240063	1.45858548241939	0.641642605068977	1.50508615320739	1.16686114352392
TrH2_TrispH2_000300	0	0.0202973562693459	0.0295551943254027	0.0146612517776768	0.0463531647623242	0.0158242871158654	0.0156892277762089	0.0278699032914356	0.0434379705780146	0.0698699344297538	0.0367687612604331	0	0.00521660654527623	0	0
TrH2_TrispH2_000301	0	0.010148678134673	0	0	0	0	0	0.0139349516457178	0	0.483714930667527	0.00735375225208663	0.0310337336684977	0.00260830327263812	0	0.0432170793897748
TrH2_TrispH2_000302	0	0	0.0295551943254027	0.0293225035553536	0	0.0158242871158654	0.0313784555524177	0.0836097098743067	0.0868759411560292	0.0107492206815006	0.0294150090083465	0	0.00782490981791435	0.0259497612621964	0.172868317559099
TrH2_TrispH2_000304	0	0.0202973562693459	0.0295551943254027	0.0293225035553536	0	0	0.0313784555524177	0.0418048549371534	0.0289586470520097	0.0214984413630012	0.00735375225208663	0.0310337336684977	0.0104332130905525	0.064874403155491	0.0864341587795497
TrH2_TrispH2_000305	0	0.010148678134673	0.0591103886508054	0.0586450071107071	0.0463531647623242	0	0	0	0.0289586470520097	0.0268730517037515	0.0220612567562599	0	0.0104332130905525	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_000307	0.0220765172086452	0	0	0	0	0	0	0.0557398065828712	0.0144793235260049	0.0107492206815006	0.00735375225208663	0.0155168668342488	0.00521660654527623	0.0259497612621964	0
TrH2_TrispH2_000309	0	0.010148678134673	0	0	0	0.0158242871158654	0	0	0.0144793235260049	0.0214984413630012	0.0367687612604331	0.0155168668342488	0.0104332130905525	0.0129748806310982	0
TrH2_TrispH2_000311	0	0.0202973562693459	0	0.0439837553330303	0.0231765823811621	0.0474728613475963	0.0470676833286266	0	0.0289586470520097	0.0376222723852521	0.0367687612604331	0.0310337336684977	0.0130415163631906	0	0
TrH2_TrispH2_000313	0.0662295516259355	0.0913381032120566	0.0591103886508054	0.0146612517776768	0.11588291190581	0.0791214355793271	0.0784461388810443	0.0975446615200245	0.0723966176300243	0.0806191551112544	0.0808912747729529	0.0775843341712441	0.0391245490895717	0.103799045048786	0.0432170793897748
TrH2_TrispH2_000315	0.0220765172086452	0.0304460344040189	0	0	0	0.0158242871158654	0	0.0278699032914356	0.0144793235260049	0.0214984413630012	0.00735375225208663	0.0310337336684977	0.0104332130905525	0.0259497612621964	0.129651238169325
TrH2_TrispH2_000317	0.0883060688345807	0.0710407469427107	0	0.0586450071107071	0.0927063295246483	0.110770009811058	0.0784461388810443	0.0278699032914356	0.0434379705780146	0.0268730517037515	0.0808912747729529	0.0620674673369953	0.0286913359990193	0.064874403155491	0.0432170793897748
TrH2_TrispH2_000319	0.0441530344172903	0.0913381032120566	0.0295551943254027	0.0733062588883839	0.0231765823811621	0.0474728613475963	0.0470676833286266	0.0418048549371534	0.0289586470520097	0.0698699344297538	0.0441225135125198	0.0310337336684977	0.0312996392716574	0.0518995225243928	0
TrH2_TrispH2_000322	0.0883060688345807	0.111635459481403	0.0295551943254027	0.0293225035553536	0.0463531647623242	0.0474728613475963	0.0313784555524177	0.0418048549371534	0.101355264682034	0.0591207137482532	0.0367687612604331	0.0465506005027465	0.023474729453743	0.064874403155491	0.0432170793897748
TrH2_TrispH2_000323	0.0441530344172903	0.10148678134673	0.118220777301611	0.0293225035553536	0.0463531647623242	0.0474728613475963	0.0470676833286266	0.12541456481146	0.0289586470520097	0.0107492206815006	0.0367687612604331	0.0775843341712441	0.0182581229084668	0.064874403155491	0.0432170793897748
TrH2_TrispH2_000325	0	0.010148678134673	0.0591103886508054	0.0293225035553536	0.0231765823811621	0	0	0.0278699032914356	0.0289586470520097	0.0053746103407503	0.00735375225208663	0.0155168668342488	0.00782490981791435	0.0129748806310982	0.0864341587795497
TrH2_TrispH2_000326	0	0.010148678134673	0.0295551943254027	0	0	0	0.0156892277762089	0	0	0.0053746103407503	0.00735375225208663	0.0310337336684977	0.0130415163631906	0	0.0864341587795497
TrH2_TrispH2_000328	0	0.0304460344040189	0	0.0146612517776768	0	0.0158242871158654	0.0156892277762089	0.0139349516457178	0.0289586470520097	0.0376222723852521	0.0147075045041733	0.0310337336684977	0.0208664261811049	0.0129748806310982	0
TrH2_TrispH2_000329	0	0	0	0	0	0	0.0156892277762089	0	0	0.0053746103407503	0	0	0	0.0129748806310982	0.0864341587795497
TrH2_TrispH2_000330	0.0662295516259355	0.0202973562693459	0	0.0146612517776768	0.0231765823811621	0	0.0470676833286266	0.0557398065828712	0.0144793235260049	0.0268730517037515	0.0294150090083465	0.0310337336684977	0.0104332130905525	0	0.0864341587795497
TrH2_TrispH2_000333	0.573989447424774	0.263865631501497	0.472883109206443	0.249241280220505	0.347648735717431	0.775390068677406	0.721704477705607	0.278699032914356	0.231669176416078	0.736321616682791	0.316211346839725	0.449989138193216	0.237355597810069	0.389246418932946	0.302519555728424
TrH2_TrispH2_000334	0	0	0.0295551943254027	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_orphan_59	0	0	0	0	0	0.0791214355793271	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_000339	0	0	0.0295551943254027	0.0146612517776768	0.0231765823811621	0	0.0313784555524177	0.0278699032914356	0.0434379705780146	0.0268730517037515	0.0220612567562599	0	0.00782490981791435	0	0.0432170793897748
TrH2_TrispH2_000342	0	0	0	0	0	0	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_000344	0	0	0	0.0146612517776768	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_000347	0.0220765172086452	0.0202973562693459	0.147775971627013	0.0586450071107071	0	0.0791214355793271	0.0627569111048354	0.0696747582285889	0.0723966176300243	0.0376222723852521	0.0147075045041733	0.0310337336684977	0.0156498196358287	0.0389246418932946	0
TrH2_TrispH2_000350	0	0.010148678134673	0	0	0.0231765823811621	0.0474728613475963	0.0156892277762089	0.0278699032914356	0	0	0.0147075045041733	0	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_000352	0	0.010148678134673	0.0295551943254027	0.0733062588883839	0.0231765823811621	0.0474728613475963	0.0156892277762089	0.0139349516457178	0	0.0107492206815006	0.0220612567562599	0	0	0	0.0432170793897748
TrH2_orphan_60	0	0.010148678134673	0	0	0	0	0	0	0.0144793235260049	0.0053746103407503	0.00735375225208663	0	0.00260830327263812	0	0.0432170793897748
TrH2_TrispH2_000355	0.0220765172086452	0.0304460344040189	0.0295551943254027	0	0.0695297471434862	0.0316485742317309	0.0627569111048354	0.0418048549371534	0.0434379705780146	0.0376222723852521	0.0294150090083465	0.0465506005027465	0.0312996392716574	0.0389246418932946	0
TrH2_TrispH2_000357	0	0.0304460344040189	0	0.0146612517776768	0	0.0158242871158654	0	0.0139349516457178	0	0.0053746103407503	0.0220612567562599	0	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_000360	0	0	0	0	0	0.0158242871158654	0	0.0139349516457178	0	0	0.00735375225208663	0	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_000362	0.0220765172086452	0.0811894250773837	0.0591103886508054	0.0439837553330303	0.11588291190581	0.0632971484634617	0.0470676833286266	0.0975446615200245	0.0434379705780146	0.0698699344297538	0.0367687612604331	0.0155168668342488	0.0339079425442955	0.103799045048786	0.0432170793897748
TrH2_TrispH2_000364	0.0662295516259355	0.0608920688080378	0.118220777301611	0.0293225035553536	0.11588291190581	0.0158242871158654	0.0627569111048354	0.139349516457178	0.0868759411560292	0.0752445447705041	0.0882450270250395	0.186202402010986	0.0417328523622099	0.0259497612621964	0
TrH2_TrispH2_000365	0.0441530344172903	0.0405947125386918	0	0.0293225035553536	0.0231765823811621	0.0316485742317309	0.0627569111048354	0.0418048549371534	0.0434379705780146	0.0376222723852521	0.058830018016693	0.0155168668342488	0.00782490981791435	0	0
TrH2_TrispH2_000367	0	0	0	0	0	0.0158242871158654	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_000368	0	0	0.0886655829762081	0.146612517776768	0	0.0158242871158654	0.125513822209671	0.0139349516457178	0	0.0322476620445018	0.132367540537559	0.0155168668342488	0.0286913359990193	0.064874403155491	0.0432170793897748
TrH2_TrispH2_000371	0.176612137669161	0.294311665905516	0.32510713757943	0.175935021332121	0.0695297471434862	0.189891445390385	0.14120304998588	0.209024274685767	0.159272558786054	0.204235192948511	0.205905063058426	0.093101201005493	0.044341155634848	0.246522731990866	0.259302476338649
TrH2_TrispH2_000373	0.0220765172086452	0.0304460344040189	0	0	0	0	0.0313784555524177	0.0557398065828712	0.101355264682034	0.0429968827260024	0.0441225135125198	0.0155168668342488	0.0391245490895717	0	0.0432170793897748
TrH2_TrispH2_000375	0	0.0202973562693459	0	0.0293225035553536	0	0	0	0.0139349516457178	0	0.0107492206815006	0.00735375225208663	0.0155168668342488	0	0.0259497612621964	0.0864341587795497
TrH2_TrispH2_000378	0.0883060688345807	0.223270918962805	0.206886360277819	0.161273769554445	0.208589241430459	0.205715732506251	0.203959961090715	0.292633984560074	0.318545117572107	0.247232075674514	0.264735081075119	0.186202402010986	0.0834657047244197	0.207598090097571	0.129651238169325
TrH2_TrispH2_000380	0	0.010148678134673	0	0	0	0	0	0	0.0289586470520097	0.0053746103407503	0.00735375225208663	0	0	0	0
TrH2_TrispH2_000383	0	0.0811894250773837	0.177331165952416	0.219918776665152	0.0695297471434862	0.0474728613475963	0.0941353666572531	0.0975446615200245	0.159272558786054	0.0752445447705041	0.139721292789646	0.0620674673369953	0.0521660654527623	0.0778492837865892	0.0864341587795497
TrH2_TrispH2_000385	0	0	0	0	0	0	0	0	0	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_000387	0	0	0.0295551943254027	0.0146612517776768	0	0.0158242871158654	0.0313784555524177	0.0278699032914356	0.0144793235260049	0.0376222723852521	0.0514762657646064	0	0.00521660654527623	0.0908241644176874	0.0864341587795497
TrH2_TrispH2_000389	0	0.0202973562693459	0.0295551943254027	0.0146612517776768	0.0463531647623242	0	0.0156892277762089	0.0139349516457178	0.0144793235260049	0.0053746103407503	0.0147075045041733	0.0155168668342488	0.00260830327263812	0.0129748806310982	0
TrH2_TrispH2_000391	0.838907653928516	1.14680062921804	0.738879858135067	0.586450071107071	1.06612278953346	0.791214355793271	0.862907527691487	1.08692622836599	1.05699061739836	0.859937654520047	0.830974004485789	0.868944542717934	0.323429605807126	0.817417479759186	0.345736635118199
TrH2_TrispH2_000393	0.0441530344172903	0	0.0295551943254027	0	0	0.0316485742317309	0.0156892277762089	0.0139349516457178	0.0723966176300243	0.0214984413630012	0.0147075045041733	0	0.00782490981791435	0.0129748806310982	0
TrH2_TrispH2_000394	0	0.0304460344040189	0.0295551943254027	0.0293225035553536	0	0	0	0.0278699032914356	0.0289586470520097	0.0322476620445018	0.00735375225208663	0.0155168668342488	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_000396	0.110382586043226	0.121784137616076	0.0591103886508054	0.102628762443737	0.0463531647623242	0.0158242871158654	0.0784461388810443	0.111479613165742	0.0579172941040195	0.0483714930667527	0.058830018016693	0.0775843341712441	0.0260830327263812	0.0778492837865892	0.0864341587795497
TrH2_TrispH2_000398	0.0441530344172903	0.0202973562693459	0.0295551943254027	0.0146612517776768	0	0	0	0.0139349516457178	0.0289586470520097	0.0053746103407503	0.00735375225208663	0.0465506005027465	0.00782490981791435	0	0.0432170793897748
TrH2_TrispH2_000401	0	0.0202973562693459	0	0.0146612517776768	0.0231765823811621	0	0.0156892277762089	0	0	0.0053746103407503	0	0	0	0.0259497612621964	0
TrH2_TrispH2_000404	0.0441530344172903	0	0	0	0.0231765823811621	0	0.0156892277762089	0.0418048549371534	0.0579172941040195	0.0161238310222509	0	0.0155168668342488	0.00782490981791435	0.0259497612621964	0
TrH2_TrispH2_000405	0.0441530344172903	0.192824884558786	0	0.0439837553330303	0.0231765823811621	0.126594296926923	0.266716872195551	0.167219419748613	0.202710529364068	0.0859937654520047	0.117660036033386	0.201719268845235	0.0469494589074861	0.0778492837865892	0.0432170793897748
TrH2_TrispH2_000410	0.0441530344172903	0.0710407469427107	0.0886655829762081	0.0293225035553536	0.0463531647623242	0.0158242871158654	0.0784461388810443	0.0975446615200245	0.101355264682034	0.102117596474256	0.147075045041733	0	0.0339079425442955	0.0518995225243928	0.0864341587795497
TrH2_TrispH2_000412	0	0.0202973562693459	0.0591103886508054	0.0146612517776768	0	0	0.0313784555524177	0	0.0144793235260049	0.0591207137482532	0.0367687612604331	0.0620674673369953	0.0130415163631906	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_000414	0	0	0	0.0146612517776768	0.0231765823811621	0.0158242871158654	0	0.0278699032914356	0	0.0161238310222509	0.00735375225208663	0.0155168668342488	0.00260830327263812	0	0
TrH2_TrispH2_000416	0.0662295516259355	0.0507433906733648	0.0295551943254027	0.0146612517776768	0.0927063295246483	0.0158242871158654	0.0156892277762089	0.0278699032914356	0.101355264682034	0.0322476620445018	0.0661837702687796	0.0465506005027465	0.0260830327263812	0.0259497612621964	0.0864341587795497
TrH2_TrispH2_000418	0.0220765172086452	0	0	0	0.0231765823811621	0	0	0	0.0289586470520097	0.0107492206815006	0.0220612567562599	0	0.00260830327263812	0	0
TrH2_TrispH2_000420	0	0.0507433906733648	0.0591103886508054	0.0146612517776768	0	0.0158242871158654	0.0627569111048354	0.0139349516457178	0.0144793235260049	0.0053746103407503	0.00735375225208663	0	0	0.0129748806310982	0
TrH2_TrispH2_000421	0.0441530344172903	0.0913381032120566	0.0295551943254027	0.161273769554445	0.162236076668135	0.0632971484634617	0.0470676833286266	0.0975446615200245	0.144793235260049	0.107492206815006	0.0514762657646064	0.108618067839742	0.0469494589074861	0.0908241644176874	0
TrH2_TrispH2_000422	0.132459103251871	0.0811894250773837	0.118220777301611	0.0439837553330303	0.231765823811621	0	0.109824594433462	0.0139349516457178	0	0.128990648178007	0.0882450270250395	0.0310337336684977	0.0208664261811049	0.0259497612621964	0.432170793897748
TrH2_TrispH2_000425	0	0.0405947125386918	0.0591103886508054	0.0586450071107071	0.0231765823811621	0.0316485742317309	0.125513822209671	0.153284468102896	0.115834588208039	0.0644953240890035	0.125013788285473	0.0465506005027465	0.0182581229084668	0.0389246418932946	0
TrH2_TrispH2_000427	0.0220765172086452	0.010148678134673	0	0.0439837553330303	0	0.0316485742317309	0.0313784555524177	0.0278699032914356	0.115834588208039	0.0376222723852521	0.0220612567562599	0.0155168668342488	0	0.0389246418932946	0
TrH2_TrispH2_000430	0	0.010148678134673	0	0	0	0.0316485742317309	0.0313784555524177	0	0.0144793235260049	0	0.00735375225208663	0.0310337336684977	0.00260830327263812	0.103799045048786	0.0432170793897748
TrH2_TrispH2_000431	0	0	0.0295551943254027	0	0.0231765823811621	0.0158242871158654	0.0156892277762089	0.0139349516457178	0.0289586470520097	0.0053746103407503	0	0	0	0.0129748806310982	0
TrH2_TrispH2_000432	0	0	0	0.0146612517776768	0	0	0	0	0	0.0161238310222509	0.0147075045041733	0.0155168668342488	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_000433	0.286994723712387	0.162378850154767	0	0	0.0231765823811621	0.0316485742317309	0	0	0	0	0	0	0.0104332130905525	0	0
TrH2_TrispH2_000434	0.132459103251871	0.0507433906733648	0	0	0	0.0158242871158654	0	0	0	0	0	0	0.00782490981791435	0	0
