lipophil	trans	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Tadh_orphan_89	5	3	1	2	6	1	4	2
Tadh_TriadG63161	155	109	28	64	214	49	387	154
Tadh_TriadG51274	1	0	0	0	1	0	2	2
Tadh_TriadG51275	764	691	358	817	1893	629	5130	1535
Tadh_TriadG51276	1	0	0	3	4	1	2	2
Tadh_TriadG51277	0	0	2	1	2	1	7	6
Tadh_TriadG51278	6	5	1	0	4	1	11	4
Tadh_TriadG51280	207	142	27	78	298	83	537	168
Tadh_wf_g29	214	143	36	83	270	73	526	153
Tadh_TriadG18459	7422	4701	866	2828	9630	3003	16712	5900
Tadh_TriadG20253	455	313	63	175	543	208	1080	444
Tadh_TriadG63455	870	617	132	415	1275	349	2518	911
Tadh_TriadG51287	35	19	3	9	45	7	64	20
Tadh_TriadG51290	44	29	2	19	56	15	110	44
Tadh_TriadG49550	152	104	13	63	178	50	366	129
Tadh_TriadG18281	144	95	10	55	180	46	336	127
Tadh_TriadG51299	82	54	11	32	110	47	189	74
Tadh_TriadG63457	3472	2156	377	1253	4054	1390	7692	2681
Tadh_TriadG51304	14	11	3	11	25	5	45	18
Tadh_TriadG20207	2006	1232	327	671	2275	800	5045	1412
Tadh_TriadG19387	0	0	0	0	0	1	0	0
Tadh_TriadG51312	25	14	5	13	29	7	58	26
Tadh_TriadG51316	48	40	4	23	71	20	123	32
Tadh_TriadG8966	0	2	1	0	1	1	4	3
Tadh_TriadG63163	992	632	111	410	1325	465	2405	890
Tadh_TriadG36875	233	116	51	104	307	73	740	251
Tadh_TriadG18643	2	4	0	0	1	1	3	2
Tadh_TriadG18196	4	5	1	2	13	1	15	5
Tadh_TriadG51334	4	2	3	2	3	0	15	4
Tadh_TriadG35174	5661	3318	772	1980	7224	2053	13030	4682
Tadh_TriadG51338	7	8	1	1	7	4	18	7
Tadh_TriadG19709	2	2	0	1	1	0	7	4
Tadh_TriadG18639	2	1	0	1	1	1	4	3
Tadh_TriadG51346	5	4	0	1	2	0	13	2
Tadh_TriadG19129	2	0	0	0	0	0	4	0
Tadh_TriadG51352	3	0	1	2	7	0	7	3
Tadh_TriadG14574	157	63	18	52	135	39	248	83
Tadh_TriadG15826	250	133	32	99	294	88	592	192
Tadh_wf_g105	2	4	0	1	3	2	5	4
Tadh_TriadG19226	17	9	0	7	20	3	38	11
Tadh_TriadG51362	94	62	12	47	134	27	312	126
Tadh_TriadG51365	1	5	1	0	5	2	13	1
Tadh_TriadG51366	11	5	1	5	13	6	21	8
Tadh_TriadG51368	261	144	27	99	353	89	736	283
Tadh_TriadG19026	41	32	6	25	83	13	124	39
Tadh_TriadG18652	61	34	6	25	68	27	120	37
Tadh_TriadG19032	84	50	13	28	97	24	173	87
Tadh_wf_g117	0	0	0	0	0	0	1	0
Tadh_wf_g119	5	7	0	1	4	4	15	5
Tadh_TriadG51377	28	17	8	5	27	7	51	22
Tadh_TriadG63461	2608	1739	221	849	2697	993	5272	1973
Tadh_TriadG51379	97	56	8	34	95	43	199	89
Tadh_TriadG51389	1	1	0	0	1	0	1	0
Tadh_TriadG18468	8	8	1	5	11	3	26	7
Tadh_TriadG19142	499	297	57	179	607	211	1103	383
Tadh_TriadG19563	43	24	5	15	48	17	100	34
Tadh_TriadG51403	233	134	32	94	298	93	526	222
Tadh_TriadG51405	226	136	23	95	244	99	478	192
Tadh_wf_g150	29	13	4	14	33	9	72	31
Tadh_TriadG51409	73	63	20	49	110	29	191	71
Tadh_TriadG36890	199	115	34	78	283	93	490	153
Tadh_TriadG19184	14	14	0	5	27	10	32	7
Tadh_TriadG19608	5	2	0	7	6	1	23	4
Tadh_TriadG4444	7	3	0	0	8	8	27	7
Tadh_TriadG16340	0	0	0	1	3	0	3	2
Tadh_TriadG20246	4	1	1	0	1	0	9	8
Tadh_TriadG51419	657	397	78	264	798	244	1465	536
Tadh_TriadG49569	68	29	8	23	78	16	141	59
Tadh_TriadG18834	123	85	11	43	159	44	275	108
Tadh_TriadG51425	12	3	0	5	15	2	29	6
Tadh_TriadG51427	123	88	12	32	121	50	264	110
Tadh_TriadG51428	1757	1258	141	672	2038	823	3903	1388
Tadh_TriadG51430	7	7	3	2	16	6	31	12
Tadh_TriadG51431	9	3	0	4	7	2	23	5
Tadh_TriadG51434	1	2	0	1	1	0	5	0
Tadh_wf_g177	3	2	1	0	5	1	8	6
Tadh_TriadG19095	0	0	0	0	0	0	1	0
Tadh_TriadG49573	23	11	2	9	40	10	61	20
Tadh_TriadG51444	0	3	0	2	4	1	11	1
Tadh_TriadG51445	29	19	7	9	76	15	103	36
Tadh_TriadG51448	29	14	3	13	25	10	63	22
Tadh_TriadG51451	2	2	1	5	3	1	7	2
Tadh_TriadG5213	1	4	1	2	4	1	8	0
Tadh_TriadG18188	6	4	1	3	2	2	7	3
Tadh_TriadG19871	5	6	1	0	8	2	13	2
Tadh_TriadG51458	0	0	0	0	2	0	0	0
Tadh_TriadG18552	113	78	9	44	160	50	290	113
Tadh_TriadG18195	0	1	0	1	0	0	2	0
Tadh_TriadG19929	172	109	20	74	224	48	440	129
Tadh_TriadG51463	4	1	0	1	8	3	25	4
Tadh_TriadG51468	0	0	0	1	1	0	3	2
Tadh_TriadG51471	34	32	7	19	62	14	125	32
Tadh_TriadG51475	42	24	4	16	58	19	104	33
Tadh_TriadG51476	19	10	3	6	18	4	42	20
Tadh_TriadG51478	465	284	46	215	625	209	1023	357
Tadh_wf_g221	3	4	0	1	8	1	12	1
Tadh_TriadG51482	43	49	9	16	68	37	153	66
Tadh_TriadG51484	33	30	8	18	38	11	101	52
Tadh_TriadG19831	5	4	0	2	6	3	10	5
Tadh_TriadG49581	153	119	20	59	188	76	383	135
Tadh_TriadG19073	8	1	0	2	8	1	20	1
Tadh_TriadG20140	13	10	4	5	17	8	33	11
Tadh_TriadG19533	489	267	63	197	786	267	1357	572
Tadh_TriadG36909	3546	2339	458	1461	4546	1229	9032	3076
Tadh_TriadG51492	112	77	15	39	141	36	240	107
Tadh_TriadG51494	1	0	0	1	1	0	1	0
Tadh_TriadG51495	9	10	5	0	10	1	23	15
Tadh_TriadG18628	83	68	8	34	110	31	206	87
Tadh_TriadG51497	4	1	0	1	2	0	9	4
Tadh_TriadG63169	28	18	2	8	24	6	55	18
Tadh_TriadG51503	1475	803	162	551	1953	589	3240	1135
Tadh_TriadG51504	6	6	0	2	7	0	16	11
Tadh_TriadG51505	5	2	0	1	6	3	18	4
Tadh_TriadG51506	15	9	3	4	13	4	42	9
Tadh_TriadG19187	23	12	4	10	23	5	54	23
Tadh_TriadG5705	433	283	46	162	557	173	1005	342
Tadh_TriadG51512	34	25	10	22	60	17	108	46
Tadh_TriadG18353	22	7	2	7	18	7	36	8
Tadh_TriadG51521	9	4	2	2	9	2	32	7
Tadh_TriadG18343	5	4	0	2	3	1	12	3
Tadh_wf_g265	22	8	2	8	38	16	30	20
Tadh_TriadG20144	19	16	3	9	30	9	67	27
Tadh_TriadG51528	77	121	2	81	195	234	558	362
Tadh_TriadG51532	94	46	17	39	148	55	228	87
Tadh_TriadG51537	13	11	1	8	12	11	37	13
Tadh_TriadG18339	6	4	0	2	6	2	12	3
Tadh_TriadG51541	46	40	5	16	52	22	126	59
Tadh_TriadG51543	93	63	12	45	114	45	241	77
Tadh_TriadG3452	1	1	0	1	5	3	4	3
Tadh_TriadG51548	1	2	0	1	1	0	5	2
Tadh_TriadG49594	4	4	1	4	10	4	15	5
Tadh_TriadG51556	31	9	7	16	38	8	71	22
Tadh_TriadG51557	1	0	0	0	5	1	6	4
Tadh_TriadG51559	60	48	10	28	87	23	185	57
Tadh_TriadG51561	18	15	4	11	30	17	89	28
Tadh_TriadG51563	23	18	2	14	31	9	56	25
Tadh_TriadG51564	26	26	4	20	38	13	108	38
Tadh_TriadG51565	13	4	0	3	16	1	14	10
Tadh_wf_g307	3	0	1	2	2	0	6	1
Tadh_TriadG18286	143	75	21	36	146	48	285	115
Tadh_TriadG20305	13	3	1	3	9	0	14	11
Tadh_wf_g311	121	70	11	55	161	32	300	89
Tadh_TriadG20134	262	163	34	111	381	99	739	223
Tadh_TriadG19950	118	77	6	50	171	42	245	97
Tadh_TriadG20160	95	52	8	43	124	46	245	93
Tadh_TriadG51577	995	1069	242	246	1221	365	2888	1313
Tadh_TriadG814	2	1	1	1	3	3	7	1
Tadh_wf_g322	4	0	1	0	10	1	15	0
Tadh_TriadG51581	40	0	0	0	0	0	1	0
Tadh_TriadG49601	463	299	67	163	559	194	1108	369
Tadh_TriadG49602	0	1	1	0	5	1	9	4
Tadh_TriadG51586	11	9	2	9	24	8	51	16
Tadh_TriadG51588	4	0	1	1	1	0	10	4
Tadh_TriadG51589	1	1	0	1	0	1	10	1
Tadh_TriadG51590	1	0	1	1	0	0	2	1
Tadh_TriadG51593	1	0	0	0	0	0	0	0
Tadh_TriadG51598	20	9	0	9	31	11	50	12
Tadh_TriadG51599	95	55	20	40	171	42	271	99
Tadh_TriadG19523	1	0	0	0	2	1	3	1
Tadh_TriadG18274	10	8	3	1	14	7	32	14
Tadh_TriadG63474	3014	1903	356	1160	3563	1172	6871	2355
Tadh_TriadG17632	5	3	0	3	6	4	8	5
Tadh_TriadG20071	6	3	0	3	3	2	11	1
Tadh_TriadG51608	28	17	3	10	39	12	77	27
Tadh_TriadG51610	15	18	0	2	26	5	53	20
Tadh_TriadG18570	114	90	12	44	126	40	256	104
Tadh_TriadG18429	68	43	6	52	113	44	172	65
Tadh_TriadG19854	0	1	0	0	0	0	1	0
Tadh_TriadG51616	44	7	0	27	36	39	76	39
Tadh_TriadG19349	97	71	10	26	141	28	218	86
Tadh_TriadG36922	7168	4699	830	2999	10444	2997	17605	5870
Tadh_TriadG51623	42	44	10	19	84	23	131	57
Tadh_TriadG51625	13	19	3	8	35	8	48	27
Tadh_wf_g370	2	0	0	1	1	0	9	1
Tadh_TriadG51626	1	1	0	0	1	1	2	0
Tadh_TriadG51628	21	25	5	11	51	7	76	27
Tadh_TriadG19041	1	1	0	0	0	0	0	1
Tadh_TriadG51631	84	53	12	31	84	21	181	61
Tadh_TriadG63476	472	305	70	183	555	174	1052	349
Tadh_TriadG18979	50	34	7	17	61	24	107	42
Tadh_TriadG63477	375	293	60	186	473	162	1125	443
Tadh_TriadG51641	32	28	9	12	44	15	102	24
Tadh_TriadG51643	77	42	8	31	104	39	222	68
Tadh_TriadG18179	10	8	0	0	5	2	23	5
Tadh_TriadG18497	12	5	2	8	19	5	21	12
Tadh_TriadG51649	50	25	6	34	74	4	170	57
Tadh_TriadG20120	5	4	0	4	1	1	7	2
Tadh_TriadG51652	145	77	15	73	166	54	350	133
Tadh_wf_g399	28	13	6	8	32	9	73	36
Tadh_TriadG51656	30	8	2	10	27	8	43	11
Tadh_TriadG18386	2	8	0	2	9	2	15	14
Tadh_TriadG51662	21	8	2	6	27	7	39	21
Tadh_TriadG51663	2	2	1	0	2	1	3	2
Tadh_TriadG49613	52	55	3	19	125	23	156	62
Tadh_TriadG51668	2	1	0	0	0	0	2	0
Tadh_TriadG51674	43	14	9	11	33	10	95	23
Tadh_TriadG35221	1735	1107	159	544	1959	642	3214	1094
Tadh_TriadG51679	0	0	0	0	0	0	4	1
Tadh_wf_g429	38	14	3	17	29	14	55	13
Tadh_TriadG18240	80	49	15	28	110	35	243	88
Tadh_TriadG51683	19	13	0	6	18	7	34	13
Tadh_TriadG11306	3	3	1	2	5	0	12	2
Tadh_TriadG51689	80	41	7	22	96	24	167	67
Tadh_TriadG51691	15	8	1	5	14	1	24	10
Tadh_TriadG51692	44	38	3	20	57	10	113	44
Tadh_wf_g442	13	7	0	1	13	0	57	14
Tadh_TriadG7368	2	0	0	0	0	0	3	0
Tadh_TriadG51696	27	18	3	18	40	15	84	34
Tadh_TriadG51697	1	3	0	1	3	2	8	3
Tadh_TriadG18938	2	0	0	1	1	1	3	3
Tadh_TriadG19102	4	0	0	1	1	0	5	2
Tadh_TriadG18641	21	9	2	8	23	5	45	18
Tadh_TriadG51707	95	57	8	39	135	44	229	72
Tadh_TriadG51708	12	10	1	4	29	2	31	14
Tadh_TriadG63481	2	0	1	0	0	1	4	0
Tadh_TriadG51712	10	10	0	3	19	12	38	12
Tadh_TriadG63173	642	421	71	255	808	254	1483	531
Tadh_TriadG63074	3000	1795	370	1077	3878	1191	6984	2597
Tadh_TriadG63484	229	126	22	97	287	103	544	188
Tadh_TriadG689	11	5	1	5	21	8	26	13
Tadh_TriadG51723	125	89	15	51	138	52	333	119
Tadh_wf_g474	11	3	1	4	14	1	16	2
Tadh_TriadG19375	231	155	25	92	312	97	580	198
Tadh_TriadG9391	4	3	0	0	1	0	9	6
Tadh_TriadG51739	10	12	2	8	29	5	37	13
Tadh_TriadG51743	16	8	1	6	8	7	43	19
Tadh_TriadG51745	3	4	0	2	4	2	13	6
Tadh_TriadG51746	4	2	1	0	3	1	5	6
Tadh_TriadG51747	24	8	3	7	20	3	30	13
Tadh_TriadG51748	160	92	20	56	208	63	369	132
Tadh_wf_g502	19	19	4	9	33	9	60	32
Tadh_TriadG51754	0	0	0	0	1	0	0	0
Tadh_TriadG51758	10	8	0	6	13	3	34	10
Tadh_TriadG51759	10	7	2	5	16	5	29	11
Tadh_TriadG51768	31	37	6	14	34	18	83	24
Tadh_TriadG51772	104	52	19	33	167	47	244	96
Tadh_TriadG51776	190	113	28	58	263	76	477	165
Tadh_TriadG51777	0	0	0	2	0	0	3	1
Tadh_TriadG49632	68	48	7	37	110	14	191	62
Tadh_TriadG51782	2	1	0	0	2	2	5	3
Tadh_TriadG36941	538	342	66	202	729	203	1307	453
Tadh_TriadG51787	60	36	6	17	79	23	164	56
Tadh_TriadG51789	0	1	0	0	0	0	0	0
Tadh_TriadG19862	159	102	11	63	214	70	393	138
Tadh_TriadG63488	140	87	21	61	181	45	327	130
Tadh_wf_g543	189	115	27	74	222	73	406	150
Tadh_TriadG51796	11	4	1	2	11	5	26	13
Tadh_TriadG51797	5	3	0	1	5	3	10	13
Tadh_TriadG51798	7	14	2	8	33	4	34	19
Tadh_TriadG51799	2	1	0	0	7	0	5	3
Tadh_TriadG51800	0	0	0	0	0	0	0	2
Tadh_TriadG51804	1156	830	109	456	1379	407	2790	985
Tadh_TriadG19575	25	12	2	6	19	8	59	30
Tadh_TriadG5340	216	152	20	92	290	70	572	214
Tadh_TriadG51807	288	182	27	116	350	90	715	221
Tadh_TriadG51811	7	9	0	4	3	0	20	10
Tadh_TriadG63491	1896	1368	245	850	2585	775	5100	1844
Tadh_TriadG20128	13	12	2	3	19	5	40	16
Tadh_TriadG51818	134	75	15	58	150	51	291	132
Tadh_TriadG18645	12	8	3	5	15	3	40	9
Tadh_TriadG51823	6	3	0	2	9	4	17	11
Tadh_TriadG51824	7	9	1	2	5	2	26	6
Tadh_TriadG51826	4	1	1	0	3	0	14	7
Tadh_wf_g577	293	164	33	104	279	89	594	214
Tadh_TriadG19171	1019	680	101	374	1202	361	2085	709
Tadh_TriadG51833	106	58	12	60	130	42	261	107
Tadh_TriadG63493	60	26	7	20	55	16	120	36
Tadh_TriadG51839	14	12	1	7	12	8	33	11
Tadh_TriadG5255	1297	996	262	533	2075	492	3843	1279
Tadh_TriadG51843	13	7	4	0	9	4	29	11
Tadh_TriadG51845	8	3	0	1	6	0	8	5
Tadh_TriadG20151	26	14	2	14	43	18	102	34
Tadh_TriadG19541	2	1	0	1	4	1	2	2
Tadh_TriadG51849	7	7	2	8	9	2	30	11
Tadh_TriadG18605	3	0	1	1	0	0	1	1
Tadh_TriadG1085	21	12	4	16	33	5	64	19
Tadh_TriadG51853	25	17	1	10	31	6	65	21
Tadh_TriadG19623	172	113	25	71	205	59	434	157
Tadh_TriadG18672	86	41	8	25	109	27	157	60
Tadh_TriadG51860	599	388	91	264	876	236	1501	532
Tadh_TriadG18203	180	110	20	63	208	46	395	128
Tadh_TriadG63178	9597	5859	1238	3551	12138	3490	22658	8309
Tadh_TriadG20201	219	131	30	79	308	77	493	194
Tadh_TriadG51869	0	0	0	0	0	0	1	1
Tadh_TriadG51870	3	3	0	2	6	1	17	4
Tadh_TriadG51872	14	5	1	4	20	4	19	12
Tadh_TriadG63497	305	210	31	123	370	124	697	240
Tadh_TriadG51882	83	60	4	34	80	37	161	43
Tadh_TriadG18350	0	1	1	0	4	0	6	4
Tadh_TriadG51887	12	8	1	6	10	5	22	10
Tadh_TriadG51889	47	37	4	25	110	28	190	80
Tadh_TriadG51890	10	1	2	456	41	0	370	12
Tadh_TriadG51891	53	27	6	19	108	41	143	55
Tadh_TriadG51893	82	68	14	33	110	33	208	87
Tadh_TriadG51894	2	1	0	0	3	2	4	0
Tadh_TriadG51895	1	0	1	1	2	0	0	0
Tadh_TriadG51896	19	19	1	8	16	2	63	12
Tadh_TriadG51898	5	0	0	3	5	0	13	2
Tadh_TriadG51899	4	6	1	1	8	2	9	8
Tadh_TriadG19172	26	19	1	8	38	4	74	33
Tadh_wf_g649	12	3	5	2	6	1	25	17
Tadh_TriadG18436	8	3	0	0	4	1	9	3
Tadh_TriadG51917	6	2	1	0	10	0	9	5
Tadh_TriadG51918	2	0	0	1	1	0	0	1
Tadh_TriadG20308	111	79	12	58	114	40	236	90
Tadh_TriadG51922	144	70	23	81	160	55	323	130
Tadh_TriadG51924	34	25	3	11	48	12	67	28
Tadh_TriadG51927	145	99	15	59	213	63	389	129
Tadh_TriadG19734	75	49	6	21	84	21	168	65
Tadh_TriadG51932	81	54	9	45	142	44	263	73
Tadh_TriadG18685	4	4	2	3	7	1	17	7
Tadh_TriadG35260	13992	8984	1803	5278	18135	5061	32640	11906
Tadh_TriadG51941	206	137	27	60	237	88	470	157
Tadh_TriadG51942	277	174	41	123	383	104	794	248
Tadh_TriadG63505	523	324	64	192	694	198	1321	527
Tadh_TriadG51944	9	9	3	2	14	0	28	5
Tadh_wf_g691	2	0	0	0	0	1	0	1
Tadh_wf_g693	1	2	1	1	2	1	2	1
Tadh_wf_g694	32	18	4	11	42	14	84	54
Tadh_TriadG18453	289	175	27	116	315	131	593	196
Tadh_wf_g698	8522	5818	1164	3898	10964	3463	23106	9080
Tadh_TriadG51949	11	7	1	5	22	7	38	10
Tadh_TriadG63506	852	523	86	292	871	330	1792	657
Tadh_TriadG51955	67	46	8	20	81	24	153	57
Tadh_TriadG51957	13	6	1	4	20	1	19	11
Tadh_TriadG18287	15	8	4	3	7	6	32	9
Tadh_TriadG51961	10	4	1	2	12	3	21	10
Tadh_TriadG6614	93	61	16	41	113	38	222	73
Tadh_TriadG51967	360	227	49	130	415	124	803	279
Tadh_TriadG51969	10	5	4	1	14	1	21	7
Tadh_TriadG49668	241	149	20	81	260	93	524	200
Tadh_TriadG51973	14	9	3	6	26	3	44	15
Tadh_TriadG18721	85	50	9	35	111	39	191	97
Tadh_TriadG20384	4	3	0	3	3	1	12	4
Tadh_TriadG18185	4	1	0	0	0	1	5	0
Tadh_TriadG19407	45	29	5	17	66	17	102	36
Tadh_TriadG19969	107	78	9	50	119	35	279	92
Tadh_TriadG20121	16	12	3	10	18	8	47	19
Tadh_TriadG51986	48	22	4	13	51	15	102	24
Tadh_wf_g737	1	1	0	0	7	1	8	8
Tadh_TriadG19790	123	70	14	47	127	49	277	81
Tadh_TriadG51994	93	56	9	42	103	26	176	59
Tadh_TriadG18842	3	7	0	6	16	2	25	16
Tadh_TriadG52000	3	2	1	3	5	1	11	5
Tadh_TriadG63181	474	266	54	189	561	179	1029	342
Tadh_TriadG52004	136	96	14	50	192	43	323	114
Tadh_TriadG18955	7	10	2	2	18	7	44	19
Tadh_TriadG6656	2	0	0	1	1	1	1	2
Tadh_TriadG63510	223	127	22	84	272	80	512	198
Tadh_wf_g758	23	20	4	9	32	15	78	32
Tadh_wf_g760	20	14	2	14	30	6	55	23
Tadh_TriadG20006	3	2	0	3	2	1	3	4
Tadh_TriadG52017	7	8	2	0	8	2	29	11
Tadh_TriadG52019	1	2	0	0	6	1	7	2
Tadh_TriadG63511	170	112	22	81	233	66	379	147
Tadh_TriadG52023	0	1	0	0	0	0	1	2
Tadh_TriadG52026	6	3	1	2	10	1	26	10
Tadh_TriadG52029	340	147	28	96	318	103	662	229
Tadh_TriadG1023	10	11	1	4	16	4	27	9
Tadh_TriadG52048	48	38	3	32	92	35	181	67
Tadh_TriadG18215	15	9	0	7	24	6	47	16
Tadh_TriadG20138	1	0	1	0	4	0	1	0
Tadh_TriadG4112	11	7	1	1	19	3	26	10
Tadh_TriadG17070	3	2	0	1	1	0	1	1
Tadh_TriadG19869	13	11	1	8	5	8	35	13
Tadh_TriadG52066	34	19	3	15	46	15	92	39
Tadh_TriadG52069	2	1	0	1	0	1	4	2
Tadh_TriadG52070	18	14	2	6	18	8	41	20
Tadh_TriadG52071	0	0	0	0	1	1	1	0
Tadh_TriadG8856	0	1	0	1	2	0	4	1
Tadh_TriadG52073	2	3	0	0	1	1	7	2
Tadh_TriadG52076	28	23	2	10	40	11	79	21
Tadh_TriadG49690	135	92	20	56	142	74	320	129
Tadh_TriadG18638	32	15	5	16	34	11	57	23
Tadh_TriadG19620	9	7	0	4	9	4	22	12
Tadh_TriadG52081	557	318	63	226	780	224	1282	489
Tadh_TriadG7508	5	2	2	0	4	1	12	4
Tadh_TriadG52084	5	4	2	0	4	3	8	5
Tadh_TriadG19190	61	29	7	24	72	19	116	47
Tadh_TriadG52087	579	363	67	235	769	240	1264	474
Tadh_TriadG19205	158	115	16	53	220	61	385	146
Tadh_TriadG52097	77	56	5	36	101	21	184	50
Tadh_TriadG52099	5	3	0	2	4	0	13	4
Tadh_TriadG19181	86	67	6	40	157	34	280	88
Tadh_TriadG52102	44	37	2	13	42	19	108	41
Tadh_TriadG19473	322	196	41	137	424	151	818	234
Tadh_TriadG52107	201	123	18	68	230	79	419	149
Tadh_TriadG49699	24	19	4	19	37	18	72	19
Tadh_TriadG49700	241	112	32	91	294	83	543	228
Tadh_wf_g866	102	27	26	33	97	20	237	76
Tadh_TriadG52117	29	24	7	18	40	15	100	43
Tadh_TriadG52119	9	12	0	5	11	1	18	8
Tadh_orphan_90	15	11	4	11	24	9	78	29
Tadh_orphan_91	5	0	0	2	1	0	5	1
Tadh_TriadG52123	3	3	0	1	9	0	10	2
Tadh_TriadG52125	26	22	2	9	28	8	76	34
Tadh_TriadG52126	13	16	2	7	16	5	36	9
Tadh_TriadG20052	29	21	2	12	49	21	83	28
Tadh_TriadG52130	106	86	17	46	150	53	252	82
Tadh_TriadG19892	23	8	1	7	21	7	23	12
Tadh_TriadG49706	43	40	2	18	49	19	111	42
Tadh_TriadG19868	48	35	4	19	55	20	137	29
Tadh_orphan_92	9	3	1	6	23	2	39	16
Tadh_orphan_93	7	4	1	1	6	1	20	8
Tadh_TriadG18732	67	45	10	33	81	30	179	49
Tadh_TriadG52140	2046	1352	175	711	2080	796	4234	1536
Tadh_orphan_94	1	2	1	0	3	0	7	4
Tadh_TriadG52142	10	2	1	1	2	0	12	1
Tadh_TriadG52143	280	260	33	175	396	127	867	307
Tadh_TriadG52145	70	81	13	36	158	28	220	95
Tadh_TriadG63518	1756	1125	267	750	2650	707	4852	1822
Tadh_TriadG63519	551	338	71	224	783	206	1418	499
Tadh_TriadG63520	1131	682	104	438	1481	474	2783	1043
Tadh_orphan_95	0	0	0	1	3	0	2	1
Tadh_TriadG52154	30	26	8	26	46	21	107	32
Tadh_orphan_96	3	4	1	1	2	5	18	7
Tadh_TriadG19748	35	14	4	12	34	15	64	23
Tadh_TriadG52159	47	29	9	18	70	16	138	42
Tadh_TriadG19885	8	12	0	5	16	9	38	21
Tadh_TriadG52162	31	16	1	17	40	12	82	33
Tadh_wf_g913	35	20	3	20	56	15	129	52
Tadh_TriadG36985	3687	2224	426	1371	4691	1380	8299	3035
Tadh_TriadG17435	76	48	11	40	94	34	165	70
Tadh_TriadG52170	40	57	4	22	79	7	95	39
Tadh_orphan_97	11	7	0	9	7	0	21	5
Tadh_TriadG52173	48	31	8	10	74	5	100	48
Tadh_TriadG52174	622	395	74	261	827	222	1654	688
Tadh_TriadG49713	59	38	7	20	68	21	130	50
Tadh_TriadG52178	168	96	16	68	182	65	339	112
Tadh_TriadG52179	43	28	4	14	41	23	92	24
Tadh_TriadG20325	280	155	44	120	380	94	690	221
Tadh_TriadG52184	98	54	11	37	104	49	249	79
Tadh_TriadG52186	14	11	3	8	26	5	40	22
Tadh_orphan_98	909	520	110	342	1098	390	1961	726
Tadh_TriadG49717	327	205	36	121	423	144	757	247
Tadh_TriadG52191	16	4	2	1	19	7	35	18
Tadh_TriadG52194	54	29	6	15	63	18	116	44
Tadh_TriadG52196	152	102	17	41	147	65	376	131
Tadh_TriadG52199	46	18	3	28	75	7	174	48
Tadh_TriadG18599	48	31	6	19	80	31	141	61
Tadh_TriadG52201	22	10	2	6	16	6	55	19
Tadh_TriadG52204	59	31	5	27	70	25	124	42
Tadh_TriadG63522	656	438	100	246	848	268	1572	578
Tadh_TriadG52207	49	44	9	16	71	28	174	66
Tadh_TriadG52208	53	32	4	13	55	13	99	44
Tadh_TriadG63524	507	344	56	211	638	196	1243	433
Tadh_TriadG52212	58	38	4	25	82	33	192	80
Tadh_TriadG19920	16	11	3	5	30	4	52	21
Tadh_orphan_100	2	0	0	0	0	0	2	0
Tadh_orphan_101	0	0	0	0	1	0	0	1
Tadh_orphan_102	3	2	1	0	7	0	9	3
Tadh_TriadG52223	562	374	53	201	641	211	1204	417
Tadh_TriadG18390	102	42	10	29	97	21	146	62
Tadh_TriadG19972	164	117	14	67	218	63	397	161
Tadh_TriadG52229	473	315	59	221	603	180	1226	434
Tadh_wf_g976	2	2	0	1	2	0	23	5
Tadh_TriadG52231	11	6	2	1	19	2	17	7
Tadh_TriadG52233	51	36	11	23	70	16	146	42
Tadh_TriadG52235	41	26	3	16	45	9	118	28
Tadh_orphan_103	2	2	0	1	7	1	10	6
Tadh_TriadG18613	0	1	0	1	5	1	3	1
Tadh_TriadG52241	88	44	11	25	106	35	163	73
Tadh_TriadG52242	5	4	0	0	8	3	9	6
Tadh_TriadG52245	33	33	5	22	37	24	103	29
Tadh_TriadG63527	797	521	113	332	995	328	2037	724
Tadh_TriadG19777	122	70	13	55	157	47	288	123
Tadh_TriadG52250	1	2	0	0	3	2	5	4
Tadh_TriadG52251	12	7	1	7	30	6	57	12
Tadh_wf_g996	21	16	3	11	15	13	47	28
Tadh_orphan_104	30	18	6	15	37	3	60	21
Tadh_TriadG3933	11	4	1	3	10	0	22	20
Tadh_TriadG52255	19	10	2	10	25	9	40	17
Tadh_TriadG52256	37	20	4	6	39	8	71	42
Tadh_TriadG52257	3	1	2	2	5	2	13	1
Tadh_TriadG52261	59	32	9	25	76	20	140	54
Tadh_TriadG63185	844	532	93	321	1089	326	1953	706
Tadh_orphan_105	0	2	3	1	6	0	13	3
Tadh_TriadG19228	22	17	6	8	36	14	55	35
Tadh_TriadG52265	8	7	1	8	9	1	13	8
Tadh_TriadG52268	92	43	13	29	121	31	227	72
Tadh_orphan_106	15	8	4	5	21	3	26	12
Tadh_TriadG49728	59	38	8	25	72	21	143	40
Tadh_TriadG20003	34	21	1	9	52	8	114	29
Tadh_TriadG52274	15	9	0	3	12	5	41	20
Tadh_wf_g1020	6	2	0	3	2	0	2	3
Tadh_TriadG52277	115	90	13	56	137	37	311	123
Tadh_TriadG52278	28	16	9	16	40	11	95	32
Tadh_TriadG52279	17	7	0	6	16	3	21	10
Tadh_TriadG19440	6	1	0	3	3	1	21	3
Tadh_TriadG63530	46	28	7	19	72	23	152	59
Tadh_TriadG52283	1	2	2	5	9	2	17	8
Tadh_orphan_107	0	1	0	0	0	0	2	0
Tadh_TriadG52286	32	14	0	14	43	13	65	27
Tadh_orphan_108	5	0	4	4	5	3	6	3
