lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_g09663.t1	30	20	6	31	74	30	125	50
Hhon_g09664.t1	430	272	80	346	616	320	1409	636
Hhon_orphan_1918	1	3	0	3	1	3	5	3
Hhon_g09665.t1	57	37	8	50	75	25	151	90
Hhon_g09668.t1	48	19	7	30	70	16	117	60
Hhon_g09669.t1	20	18	2	29	32	13	75	27
Hhon_g09670.t1	12	4	0	20	19	5	42	8
Hhon_orphan_1919	0	1	0	0	3	0	6	0
Hhon_g09673.t1	33	27	4	43	63	25	130	59
Hhon_g09676.t1	0	0	0	0	0	0	0	1
Hhon_g09666.t1	55	31	14	63	105	43	280	132
Hhon_g09667.t1	1829	865	350	1681	2591	1631	5254	2711
Hhon_g09671.t1	16	8	2	14	16	5	51	19
Hhon_g09672.t1	186	110	44	199	303	151	653	319
Hhon_g09674.t1	947	547	160	910	1439	672	2996	1422
Hhon_g09675.t1	14	10	5	17	34	24	63	31
Hhon_orphan_1920	2	0	0	2	3	1	6	2
Hhon_g09678.t1	41	23	13	45	88	32	159	89
Hhon_g09679.t1	113	43	16	101	170	93	390	153
Hhon_g09681.t1	191	117	38	183	354	158	721	338
Hhon_orphan_1922	27	17	4	14	43	14	115	53
Hhon_g09682.t1	70	47	12	75	108	58	259	121
Hhon_g09683.t1	8	5	6	5	11	10	37	12
Hhon_g09685.t1	34	20	2	31	70	27	149	69
Hhon_orphan_1923	22	14	6	12	47	16	61	27
Hhon_g09690.t1	50	55	10	54	101	52	224	108
Hhon_g09692.t1	108	54	15	97	192	100	353	145
Hhon_g09693.t1	99	69	18	95	218	84	364	178
Hhon_g09695.t1	33	25	6	27	73	33	167	78
Hhon_g09697.t1	887	514	148	830	1574	703	2761	1390
Hhon_g09699.t1	523	351	120	483	900	442	1800	813
Hhon_g09701.t1	3937	2562	898	3709	6920	3217	14474	6760
Hhon_g09702.t1	970	573	228	907	1603	772	3275	1571
Hhon_g09703.t1	0	0	0	0	1	0	1	0
Hhon_g09704.t1	9	15	2	13	32	21	113	35
Hhon_g09677.t1	64	37	15	55	117	54	225	89
Hhon_g09680.t1	18	16	5	25	49	14	118	36
Hhon_g09684.t1	198	109	35	184	347	164	690	309
Hhon_g09686.t1	570	384	121	581	1066	570	2155	1057
Hhon_g09687.t1	2	5	1	13	13	7	47	21
Hhon_g09688.t1	54	29	13	66	148	43	295	127
Hhon_g09689.t1	37	18	6	32	55	18	102	35
Hhon_g09691.t1	33	27	4	23	71	27	121	53
Hhon_g09694.t1	128	119	41	140	268	135	617	281
Hhon_g09696.t1	90	55	35	82	143	85	369	177
Hhon_g09698.t1	99	65	19	75	166	70	391	186
Hhon_g09700.t1	105	56	29	111	222	94	378	187
Hhon_g09705.t1	83	73	20	66	162	88	329	156
Hhon_g09706.t1	14	6	4	14	24	7	52	21
Hhon_g09708.t1	7360	4541	1676	6968	12862	6198	26271	12167
Hhon_orphan_1924	3	4	2	6	14	5	40	11
Hhon_g09710.t1	255	153	48	229	393	204	804	384
Hhon_g09711.t1	18	20	5	26	42	26	85	56
Hhon_g09714.t1	5	8	1	6	11	4	24	9
Hhon_g09715.t1	153	111	50	156	397	143	689	255
Hhon_g09717.t1	247	164	54	261	413	204	851	420
Hhon_g09718.t1	54	39	16	41	88	30	169	86
Hhon_orphan_1925	6	3	0	1	8	4	25	9
Hhon_orphan_1926	1	4	0	1	5	3	13	7
Hhon_orphan_1927	0	0	0	0	6	1	6	2
Hhon_orphan_1928	0	0	1	4	2	2	5	3
Hhon_g09722.t1	44	26	14	35	82	43	179	78
Hhon_g09723.t1	1	0	0	3	2	0	3	1
Hhon_g09707.t1	51	29	12	50	89	37	180	91
Hhon_g09709.t1	323	193	67	311	576	291	1115	578
Hhon_orphan_1929	2	0	0	2	2	1	18	6
Hhon_g09712.t1	11	4	3	14	22	7	53	18
Hhon_g09713.t1	16	13	4	19	23	13	49	18
Hhon_g09716.t1	56	40	16	70	89	55	202	101
Hhon_orphan_1930	16	10	4	12	32	7	56	20
Hhon_g09719.t1	55	27	10	35	142	37	307	164
Hhon_g09720.t1	0	0	0	0	1	1	2	1
Hhon_g09721.t1	225	126	88	218	518	192	829	430
Hhon_orphan_1931	7	6	1	2	16	0	28	13
Hhon_g09724.t1	104	55	23	101	201	82	397	172
Hhon_g09725.t1	37	34	15	46	88	39	164	80
Hhon_g09726.t1	4	7	2	12	13	8	30	16
Hhon_g09728.t1	82	53	13	91	180	71	405	172
Hhon_orphan_1932	5	2	0	2	3	4	16	10
Hhon_g09733.t1	85	36	21	55	131	42	269	104
Hhon_g09737.t1	34	22	9	50	57	37	161	68
Hhon_g09738.t1	0	0	0	0	0	0	1	0
Hhon_g09739.t1	444	223	87	389	706	368	1402	690
Hhon_g09745.t1	0	0	0	0	1	0	0	0
Hhon_g09727.t1	89	66	15	96	148	69	321	142
Hhon_g09729.t1	9	3	2	4	11	3	15	9
Hhon_g09730.t1	79	79	16	88	155	74	322	135
Hhon_g09731.t1	18	6	3	12	27	10	54	19
Hhon_g09732.t1	12	9	3	8	22	3	54	18
Hhon_orphan_1933	2	4	0	4	6	2	9	5
Hhon_g09734.t1	19	14	11	22	38	20	106	51
Hhon_g09735.t1	33	10	1	3	9	4	23	9
Hhon_g09736.t1	496	332	113	505	988	448	1874	902
Hhon_orphan_1934	0	0	0	0	0	0	1	0
Hhon_g09740.t1	21	13	3	8	24	10	47	24
Hhon_g09742.t1	21	21	6	29	45	18	124	49
Hhon_g09743.t1	11	9	2	5	11	12	31	19
Hhon_g09746.t1	12	6	0	14	19	3	49	23
Hhon_orphan_1935	2	0	0	3	2	4	3	2
Hhon_g09748.t1	42	18	15	43	103	37	166	88
Hhon_g09749.t1	2	2	0	6	10	7	19	10
Hhon_g09753.t1	6	5	0	5	6	1	18	8
Hhon_g09754.t1	10	11	0	16	42	15	80	24
Hhon_g09755.t1	1	4	0	4	9	4	16	10
Hhon_g09756.t1	20	14	1	28	57	21	82	39
Hhon_g09757.t1	9	2	2	5	14	5	19	10
Hhon_g09758.t1	178	103	28	159	303	164	619	295
Hhon_g09759.t1	0	0	0	0	1	0	1	2
Hhon_g09761.t1	106	56	17	90	229	77	462	237
Hhon_orphan_1936	7	2	1	9	5	3	18	7
Hhon_g09763.t1	87	53	15	103	156	58	378	157
Hhon_g09764.t1	30	13	2	32	48	14	105	47
Hhon_g09750.t1	23	25	6	35	42	26	131	66
Hhon_g09751.t1	31	25	10	43	95	34	178	81
Hhon_g09752.t1	125	76	28	143	244	113	437	216
Hhon_orphan_1937	5	5	3	6	9	5	20	16
Hhon_orphan_1938	1	2	0	2	1	1	2	2
Hhon_g09760.t1	17	7	3	17	32	11	47	33
Hhon_g09762.t1	260	183	55	257	512	224	1108	468
Hhon_orphan_1939	24	13	4	25	31	19	74	33
Hhon_g09766.t1	70	49	16	59	109	55	249	115
Hhon_g09768.t1	13	4	0	3	12	6	26	13
Hhon_g09770.t1	14	3	1	12	20	6	38	18
Hhon_orphan_1940	2	0	0	1	1	0	1	0
Hhon_g09772.t1	41	29	6	30	78	34	154	75
Hhon_orphan_1941	8	3	4	2	14	8	25	14
Hhon_g09773.t1	128	95	27	136	244	101	504	252
Hhon_g09775.t1	16	13	6	12	35	18	89	29
Hhon_g09776.t1	49	33	11	57	86	38	226	109
Hhon_g09778.t1	96	72	15	80	167	87	376	171
Hhon_g09781.t1	153	86	31	148	294	132	570	285
Hhon_g09783.t1	53	44	8	48	95	59	226	87
Hhon_g09784.t1	29	23	5	29	69	31	116	60
Hhon_g09785.t1	2	1	0	5	4	0	7	5
Hhon_g09786.t1	47	29	14	51	93	38	186	93
Hhon_orphan_1942	8	5	1	10	22	5	58	18
Hhon_g09769.t1	10	7	1	7	14	3	34	9
Hhon_orphan_1943	2	1	0	2	3	0	5	0
Hhon_g09774.t1	384	211	78	337	656	328	1273	589
Hhon_orphan_1944	12	10	6	9	11	13	30	21
Hhon_g09777.t1	49	37	13	60	114	58	252	104
Hhon_g09779.t1	439	347	88	489	1151	434	2634	1172
Hhon_g09782.t1	105	71	28	118	200	92	370	205
Hhon_orphan_1945	70	35	13	49	122	45	237	136
Hhon_g09788.t1	129	78	22	96	169	73	391	186
Hhon_g09790.t1	10	14	4	9	17	8	56	21
Hhon_g09791.t1	7	6	1	4	15	5	35	28
Hhon_g09793.t1	15	13	3	14	32	12	68	29
Hhon_orphan_1946	8	3	0	5	18	6	27	16
Hhon_g09795.t1	8	1	0	4	14	2	18	11
Hhon_g09797.t1	15	19	3	22	44	14	83	39
Hhon_g09798.t1	1194	706	224	1100	1920	1049	3857	1826
Hhon_orphan_1948	9	4	2	7	21	4	21	6
Hhon_orphan_1949	16	12	1	11	32	10	53	20
Hhon_orphan_1950	2	1	2	0	1	1	20	3
Hhon_g09808.t1	4	1	0	6	7	1	13	1
Hhon_g09787.t1	25	19	4	21	49	16	117	51
Hhon_g09794.t1	0	0	0	3	4	0	3	3
Hhon_g09796.t1	9	2	2	8	19	7	37	19
Hhon_orphan_1951	4	6	2	4	6	3	30	8
Hhon_orphan_1952	0	1	0	0	3	3	19	11
Hhon_g09799.t1	1651	1088	336	1532	2874	1391	6031	2860
Hhon_orphan_1953	110	40	20	93	146	67	304	127
Hhon_orphan_1954	24	9	11	22	40	14	75	44
Hhon_g09802.t1	254	211	26	227	328	182	623	398
Hhon_g09803.t1	6	5	0	5	9	2	25	7
Hhon_g09804.t1	33	16	5	35	47	21	94	48
Hhon_g09805.t1	0	0	0	1	8	2	15	7
Hhon_g09806.t1	0	0	0	0	0	0	2	0
Hhon_g09807.t1	0	0	0	0	0	0	4	1
Hhon_orphan_1955	10	8	5	6	30	9	43	26
Hhon_orphan_1956	0	0	0	0	0	0	1	0
Hhon_orphan_1957	2	3	0	1	4	3	10	5
Hhon_orphan_1958	7	1	2	4	11	2	11	7
Hhon_g09810.t1	14	4	1	10	13	7	32	14
Hhon_g09812.t1	89	43	24	77	152	64	289	127
Hhon_g09814.t1	6	17	3	16	19	8	46	37
Hhon_g09818.t1	27	20	8	31	51	27	87	37
Hhon_g09819.t1	864	552	178	802	1470	692	2992	1428
Hhon_orphan_1959	18	7	2	17	31	13	57	30
Hhon_g09822.t1	2	1	0	2	2	6	13	7
Hhon_orphan_1960	102	72	23	121	209	95	371	175
Hhon_g09823.t1	25	17	9	28	46	21	108	43
Hhon_g09809.t1	0	1	0	0	0	1	2	1
Hhon_g09811.t1	201	136	48	189	330	159	693	322
Hhon_g09813.t1	61	33	15	54	100	54	218	100
Hhon_g09815.t1	18	15	4	14	22	10	75	27
Hhon_g09816.t1	85	56	16	99	186	86	492	222
Hhon_g09817.t1	46	25	11	51	95	41	190	90
Hhon_g09820.t1	71	45	14	68	116	67	252	130
Hhon_g09821.t1	31	17	5	19	62	37	125	54
Hhon_orphan_1961	0	1	0	3	0	1	3	0
Hhon_orphan_1962	1	0	0	2	1	0	3	1
Hhon_g09825.t1	22	19	9	26	51	17	116	42
Hhon_g09828.t1	16	16	4	26	49	18	95	41
Hhon_orphan_1963	49	28	6	36	69	40	171	71
Hhon_g09831.t1	55	36	15	55	109	66	232	105
Hhon_g09833.t1	15	15	0	34	46	21	87	32
Hhon_g09834.t1	8	4	0	9	27	4	40	17
Hhon_g09835.t1	19	16	3	21	24	19	72	31
Hhon_g09837.t1	0	0	0	0	1	0	0	0
Hhon_g09824.t1	5	2	0	6	17	5	32	14
Hhon_g09826.t1	92	43	10	68	140	68	293	144
Hhon_g09827.t1	103	66	11	102	175	77	382	171
Hhon_g09829.t1	50	24	11	43	85	35	149	76
Hhon_orphan_1964	4	1	1	4	16	1	22	10
Hhon_g09830.t1	819	545	190	827	1485	673	3087	1452
Hhon_g09832.t1	106	60	25	127	234	97	418	204
Hhon_g09836.t1	82	42	15	63	92	65	226	106
Hhon_g09840.t1	10	10	1	10	13	11	45	24
Hhon_g09842.t1	451	316	88	408	894	399	1640	746
Hhon_g09843.t1	103	46	22	121	202	80	351	175
Hhon_g09844.t1	57	45	11	56	118	57	232	86
Hhon_g09846.t1	0	0	0	0	0	2	7	2
Hhon_g09848.t1	54	45	5	53	105	45	226	101
Hhon_g09850.t1	48	38	14	49	79	41	167	88
Hhon_g09851.t1	23	20	6	24	81	31	147	61
Hhon_g09853.t1	104	65	23	90	165	89	324	151
Hhon_g09855.t1	72	48	22	82	137	67	288	118
Hhon_g09858.t1	188	122	33	201	337	145	687	314
Hhon_g09861.t1	29	13	5	22	45	21	88	44
Hhon_g09841.t1	258	152	69	253	479	210	940	407
Hhon_orphan_1965	6	4	1	9	15	1	26	6
Hhon_g09845.t1	114	75	19	108	200	88	361	197
Hhon_g09847.t1	1	1	2	2	8	1	26	8
Hhon_g09849.t1	26	20	2	23	51	24	103	62
Hhon_g09852.t1	65	51	17	71	137	61	283	150
Hhon_g09854.t1	10	11	2	12	34	13	89	44
Hhon_g09856.t1	15	17	7	30	48	22	80	51
Hhon_g09857.t1	1523	894	286	1305	2589	1199	4663	2311
Hhon_g09859.t1	14	6	5	14	12	7	32	11
Hhon_g09860.t1	4	1	0	2	10	3	14	4
Hhon_g09863.t1	0	1	1	0	0	0	0	0
Hhon_g09864.t1	18	13	4	32	31	10	86	46
Hhon_g09865.t1	23	19	6	15	64	16	99	50
Hhon_orphan_1966	9	5	2	16	12	6	27	12
Hhon_g09867.t1	13	9	5	14	27	11	57	24
Hhon_orphan_1967	32	25	4	28	73	27	163	70
Hhon_orphan_1968	2	0	0	1	0	1	4	3
Hhon_g09873.t1	86	66	24	88	184	81	439	183
Hhon_g09875.t1	30	21	10	20	59	30	145	60
Hhon_g09877.t1	49	34	10	48	98	46	196	77
Hhon_g09878.t1	90	58	29	90	179	97	378	189
Hhon_g09880.t1	4	4	1	8	9	1	22	6
Hhon_g09881.t1	115	62	26	131	242	100	514	221
Hhon_g09882.t1	11	14	2	18	39	13	76	34
Hhon_g09866.t1	77	28	17	59	112	46	202	103
Hhon_g09868.t1	2	1	0	2	1	1	9	5
Hhon_g09869.t1	0	0	0	0	1	0	3	1
Hhon_g09870.t1	2	2	0	2	8	2	10	7
Hhon_g09871.t1	14	5	0	13	25	5	43	25
Hhon_g09872.t1	53	30	10	52	78	42	166	82
Hhon_g09874.t1	48	50	8	48	82	32	174	85
Hhon_g09876.t1	60	35	12	62	109	51	198	106
Hhon_g09879.t1	36	23	9	37	79	36	148	47
Hhon_g09883.t1	506	394	112	567	1059	538	2248	968
Hhon_g09885.t1	38	32	14	47	104	53	211	89
Hhon_g09886.t1	0	1	0	0	2	0	9	2
Hhon_g09887.t1	1	0	0	0	0	0	1	3
Hhon_g09889.t1	213	132	48	232	314	173	741	348
Hhon_g09891.t1	149	91	35	132	263	108	487	263
Hhon_g09893.t1	7776	4839	1652	7342	13340	6280	27090	12691
Hhon_orphan_1969	1	0	0	3	3	0	15	9
Hhon_g09895.t1	70	40	12	77	146	70	287	133
Hhon_g09898.t1	90	44	12	86	178	61	356	159
Hhon_orphan_1970	2	1	0	2	7	5	25	5
Hhon_g09900.t1	13	11	3	15	20	10	52	20
Hhon_g09902.t1	513	283	122	465	994	452	1956	881
Hhon_g09905.t1	110	55	23	94	194	83	328	155
Hhon_g09907.t1	83	78	18	84	212	112	403	164
Hhon_g09888.t1	270	171	58	274	495	251	1066	525
Hhon_g09890.t1	126	88	34	129	234	122	453	216
Hhon_g09892.t1	455	267	101	409	758	356	1476	780
Hhon_g09894.t1	198	140	39	204	389	191	820	383
Hhon_g09896.t1	114	80	30	92	195	93	442	216
Hhon_g09897.t1	93	58	22	87	171	77	373	154
Hhon_g09899.t1	95	95	25	124	246	106	453	237
Hhon_g09901.t1	171	128	36	194	328	150	696	326
Hhon_g09903.t1	122	68	23	143	201	81	442	198
Hhon_g09904.t1	113	74	28	121	189	80	423	191
Hhon_g09906.t1	364	209	86	348	592	294	1282	646
Hhon_orphan_1971	7	5	1	8	5	3	11	10
Hhon_g09914.t1	46	27	7	40	62	34	122	43
Hhon_g09916.t1	426	272	116	450	947	432	1752	795
Hhon_orphan_1973	6	6	2	4	10	5	13	8
Hhon_g09918.t1	0	0	0	0	1	0	3	0
Hhon_g09919.t1	4	2	1	3	5	1	15	5
Hhon_g09920.t1	0	0	0	1	1	1	7	0
Hhon_g09921.t1	0	0	0	0	0	0	1	0
Hhon_g09923.t1	1	0	0	0	0	1	1	1
Hhon_g09908.t1	28	20	4	18	50	17	94	40
Hhon_g09909.t1	33	13	5	22	55	23	105	44
Hhon_g09910.t1	60	42	7	68	109	61	214	125
Hhon_g09911.t1	94	54	19	100	176	85	271	143
Hhon_g09912.t1	13	15	6	12	35	14	65	22
Hhon_g09913.t1	22	21	3	24	47	20	98	34
Hhon_g09915.t1	308	168	51	290	547	217	1129	520
Hhon_orphan_1974	22	10	3	20	44	12	120	67
Hhon_g09917.t1	80	38	22	69	136	64	222	94
Hhon_g09924.t1	2	2	0	2	2	1	8	1
Hhon_g09925.t1	40	29	7	43	83	32	247	112
Hhon_g09926.t1	17	29	1	30	18	8	36	24
Hhon_g09927.t1	148	171	2	180	81	21	166	83
Hhon_g09928.t1	7	12	2	11	24	14	42	16
Hhon_g09931.t1	84	36	10	61	95	48	210	101
Hhon_g09937.t1	0	0	0	1	1	0	6	7
Hhon_g09938.t1	1	0	0	0	3	0	1	0
Hhon_g09939.t1	0	0	0	1	1	0	2	2
Hhon_g09940.t1	33	22	5	43	71	38	147	98
Hhon_g09929.t1	23	18	6	22	42	16	89	53
Hhon_g09930.t1	24	7	3	23	27	9	66	26
Hhon_orphan_1975	61	41	11	52	91	62	239	111
Hhon_g09932.t1	0	0	0	0	0	0	1	0
Hhon_g09933.t1	0	0	0	0	1	0	3	0
Hhon_orphan_1976	0	0	0	0	0	2	5	1
Hhon_g09934.t1	0	0	0	1	7	2	3	1
Hhon_g09935.t1	21	19	3	15	54	22	96	45
Hhon_g09936.t1	12	7	3	14	32	11	74	25
Hhon_g09942.t1	2	1	1	5	3	1	10	1
Hhon_g09943.t1	108	90	28	108	208	96	418	184
Hhon_g09944.t1	439	271	79	383	811	347	1624	738
Hhon_g09947.t1	264	210	63	270	538	217	1057	476
Hhon_g09950.t1	839	508	176	792	1549	768	3185	1465
Hhon_g09952.t1	244	144	60	236	478	198	884	469
Hhon_orphan_1977	12	8	2	9	37	11	84	29
Hhon_g09954.t1	421	246	103	386	760	286	1448	673
Hhon_g09957.t1	277	169	60	256	529	225	1086	510
Hhon_g09960.t1	115	70	17	128	254	123	590	240
Hhon_g09962.t1	229	165	39	237	451	207	875	385
Hhon_g09963.t1	125	83	28	129	231	109	499	226
Hhon_g09965.t1	966	652	209	924	1731	862	3585	1682
Hhon_g09967.t1	103	69	21	131	272	74	621	244
Hhon_g09945.t1	706	451	161	688	1198	656	2618	1262
Hhon_g09946.t1	67	50	14	82	150	47	301	141
Hhon_g09948.t1	223	147	58	212	438	206	995	391
Hhon_g09949.t1	166	108	27	181	308	141	617	293
Hhon_g09951.t1	993	577	230	889	1662	889	3509	1541
Hhon_g09953.t1	343	228	63	344	723	284	1471	701
Hhon_orphan_1978	1	1	0	1	6	0	7	5
Hhon_g09955.t1	138	108	34	144	303	113	577	264
Hhon_g09956.t1	3779	2214	736	3351	5982	3116	11820	5605
Hhon_orphan_1979	2	0	0	3	0	2	2	0
Hhon_g09958.t1	292	174	46	271	514	228	1113	487
Hhon_g09959.t1	1595	1047	362	1522	2709	1378	5485	2622
Hhon_orphan_1980	30	11	6	18	44	24	68	34
Hhon_g09961.t1	219	150	48	194	364	177	769	351
Hhon_g09964.t1	614	357	132	594	1051	511	2134	985
Hhon_g09966.t1	10594	6679	2261	10123	17974	8743	34398	16501
Hhon_g09969.t1	57	36	16	55	69	40	178	79
Hhon_g09974.t1	440	359	66	377	598	253	1720	708
Hhon_g09977.t1	100	53	19	78	170	61	357	171
Hhon_g09978.t1	71	46	18	55	131	51	236	115
Hhon_g09982.t1	278	155	59	277	476	266	904	449
Hhon_g09983.t1	0	0	0	0	3	0	1	4
Hhon_g09984.t1	219	150	43	190	386	207	892	382
Hhon_g09986.t1	149	88	25	139	298	126	546	243
Hhon_g09968.t1	35	33	10	40	68	27	146	53
Hhon_g09970.t1	53	19	12	69	135	53	265	103
Hhon_g09971.t1	32	22	5	43	92	48	166	59
Hhon_g09972.t1	12	4	2	11	26	16	77	30
Hhon_g09973.t1	41	14	7	35	73	40	122	63
Hhon_g09975.t1	19	12	4	13	41	18	78	19
Hhon_g09976.t1	11	7	1	12	33	11	59	26
Hhon_g09979.t1	92	55	14	88	190	63	365	157
Hhon_g09980.t1	176	104	34	150	338	143	599	282
Hhon_g09981.t1	206	119	33	221	326	191	630	343
Hhon_orphan_1981	8	6	3	6	16	3	22	7
Hhon_g09985.t1	78	60	28	76	154	71	324	150
Hhon_g09987.t1	18	9	4	29	51	22	100	41
Hhon_orphan_1982	0	2	0	1	2	0	10	1
Hhon_orphan_1983	11	6	3	9	24	4	61	24
Hhon_g09998.t1	5	0	0	1	3	4	8	4
Hhon_g10000.t1	0	0	0	0	0	0	1	1
Hhon_g10001.t1	1	0	0	0	0	0	0	0
Hhon_g10002.t1	1	0	0	1	2	0	4	2
Hhon_g10003.t1	2	1	0	0	2	0	4	3
Hhon_g10004.t1	1	4	0	0	1	0	5	4
Hhon_orphan_1985	0	1	0	1	3	2	12	12
Hhon_g09990.t1	6	4	0	4	11	4	26	18
Hhon_g09991.t1	0	0	0	0	0	0	1	0
Hhon_orphan_1986	0	0	0	1	0	0	2	0
Hhon_g10005.t1	0	0	0	3	2	2	4	3
Hhon_g10008.t1	1	1	0	0	0	0	1	1
Hhon_g10009.t1	0	0	1	0	0	0	5	2
Hhon_g10010.t1	5	1	1	0	6	3	12	7
Hhon_g10011.t1	4	1	0	1	4	1	13	6
Hhon_g10012.t1	1	1	1	2	9	6	10	7
Hhon_g10013.t1	8	3	0	2	10	3	13	8
Hhon_g10014.t1	30	18	5	30	60	20	110	43
Hhon_g10016.t1	99	64	28	104	184	100	366	184
Hhon_g10017.t1	47	21	6	54	100	43	246	112
Hhon_g10018.t1	17	14	3	29	35	18	83	41
Hhon_g10021.t1	0	0	0	0	0	0	1	0
Hhon_g10024.t1	11	8	4	8	21	9	55	25
Hhon_g10025.t1	141	76	29	104	230	89	432	211
Hhon_g10027.t1	0	1	0	1	1	0	9	0
Hhon_g10028.t1	48	40	9	57	117	50	217	86
Hhon_orphan_1989	5	4	1	4	9	3	23	4
Hhon_orphan_1990	2	2	0	0	1	2	2	0
Hhon_g10015.t1	104	37	14	82	164	79	329	133
Hhon_orphan_1991	6	3	3	7	19	6	37	8
Hhon_g10022.t1	15	15	5	14	41	14	50	35
Hhon_g10023.t1	4	7	0	4	10	4	26	14
Hhon_g10026.t1	12	7	2	14	31	6	58	22
Hhon_orphan_1992	5	4	0	3	11	10	31	11
Hhon_g10037.t1	25	25	15	34	64	31	117	55
Hhon_g10039.t1	29	28	4	30	52	26	99	42
Hhon_orphan_1993	1	1	1	3	3	0	5	8
Hhon_orphan_1994	8	8	1	8	29	1	55	27
Hhon_g10047.t1	3	0	0	2	3	1	9	4
Hhon_g10049.t1	1	0	0	1	3	0	2	1
Hhon_g10031.t1	4	4	2	5	8	5	20	9
Hhon_g10032.t1	5	3	3	3	3	1	9	2
Hhon_g10033.t1	0	0	0	0	0	0	1	0
Hhon_g10034.t1	4	5	0	10	23	7	32	10
Hhon_g10035.t1	48	34	7	40	74	50	163	96
Hhon_g10036.t1	73	25	11	78	100	80	211	117
Hhon_g10038.t1	14	5	3	18	37	10	61	37
Hhon_g10041.t1	6	2	1	9	10	1	11	8
Hhon_g10044.t1	0	0	0	1	0	0	4	2
Hhon_orphan_1996	7	6	2	10	24	8	58	21
Hhon_g10045.t1	3608	2528	781	3355	7804	2964	17254	8346
Hhon_g10046.t1	889	674	211	855	2172	828	5092	2275
Hhon_g10050.t1	722	408	133	806	1087	708	2470	1337
Hhon_orphan_1997	1	1	0	0	3	1	2	0
Hhon_orphan_1998	9	9	0	1	6	0	10	4
Hhon_g10058.t1	111	72	34	107	180	86	388	183
Hhon_g10061.t1	45	14	8	38	73	45	151	73
Hhon_g10062.t1	38	18	20	30	113	35	182	88
Hhon_g10064.t1	1	2	0	4	7	2	12	2
Hhon_g10066.t1	0	0	0	2	5	0	3	2
Hhon_orphan_1999	0	3	1	3	1	5	8	6
Hhon_g10051.t1	0	0	0	0	2	1	0	2
Hhon_g10053.t1	37	22	10	29	58	17	85	63
Hhon_g10054.t1	35	19	6	31	71	32	152	61
Hhon_g10055.t1	17	9	5	26	37	25	98	47
Hhon_g10056.t1	1	2	1	1	4	3	5	1
Hhon_g10057.t1	0	3	0	8	8	0	10	6
Hhon_g10059.t1	80	38	17	44	109	44	221	96
Hhon_g10060.t1	182	115	30	158	357	182	643	351
Hhon_g10063.t1	138	70	35	118	216	102	498	197
Hhon_orphan_2000	1	2	2	2	13	4	21	12
Hhon_g10065.t1	62	48	16	84	172	76	390	186
Hhon_g10069.t1	2	3	2	5	8	1	24	9
Hhon_g10070.t1	23	21	7	23	57	21	97	44
Hhon_g10073.t1	48	50	23	52	108	47	205	101
Hhon_g10077.t1	156	106	45	152	320	138	708	278
Hhon_orphan_2002	10	2	0	4	9	10	27	12
Hhon_orphan_2003	9	5	3	12	15	9	30	13
Hhon_g10078.t1	2418	1559	508	2289	4256	2032	8557	4002
Hhon_g10083.t1	21	8	6	20	40	20	96	43
Hhon_g10067.t1	6	1	0	3	4	3	10	7
Hhon_g10068.t1	2	0	0	1	0	1	3	3
Hhon_g10071.t1	34	32	7	34	77	38	130	80
Hhon_g10072.t1	35	44	12	50	71	34	184	69
Hhon_g10076.t1	25	28	9	26	54	36	135	65
Hhon_orphan_2004	15	6	5	8	11	10	39	25
Hhon_orphan_2005	11	9	2	6	26	7	40	16
Hhon_g10079.t1	13	6	3	15	17	13	70	30
Hhon_g10080.t1	87	68	13	103	161	56	347	126
Hhon_g10081.t1	2	1	1	4	1	2	16	9
Hhon_g10082.t1	35	25	13	24	84	38	184	60
Hhon_g10084.t1	12	29	9	16	86	34	146	63
Hhon_orphan_2006	18	10	3	11	24	9	56	27
Hhon_orphan_2007	30	35	5	53	50	34	131	68
Hhon_g10088.t1	0	1	0	1	5	4	5	4
Hhon_g10090.t1	8	5	1	9	10	10	41	15
Hhon_g10091.t1	34	16	10	24	58	13	139	62
Hhon_g10095.t1	47	24	12	32	73	25	145	80
Hhon_g10096.t1	133	76	18	131	235	116	458	214
Hhon_orphan_2008	167	85	46	154	329	154	572	292
Hhon_g10099.t1	8	2	0	2	10	5	26	28
Hhon_g10085.t1	1	1	0	5	0	3	5	5
Hhon_g10086.t1	16	6	0	11	25	8	78	38
Hhon_g10087.t1	727	515	158	765	1513	600	2686	1237
Hhon_orphan_2009	19	22	4	29	80	26	143	57
Hhon_g10089.t1	89	84	21	104	177	88	343	185
Hhon_g10092.t1	0	0	0	0	1	0	0	2
Hhon_g10093.t1	85	69	28	106	197	89	434	193
Hhon_g10094.t1	26	20	5	31	44	28	75	46
Hhon_g10097.t1	69	56	18	68	168	74	363	122
Hhon_g10098.t1	40	27	8	29	59	22	114	53
Hhon_g10100.t1	30	13	11	31	67	19	117	57
Hhon_g10101.t1	7	5	2	9	18	3	34	15
Hhon_g10103.t1	28	13	11	17	63	37	113	48
Hhon_g10104.t1	10	5	4	11	35	21	77	31
Hhon_g10106.t1	11	4	6	6	2	5	18	13
Hhon_g10107.t1	36	25	9	27	82	30	172	73
Hhon_g10108.t1	41	19	9	42	81	43	136	63
Hhon_g10110.t1	33	14	1	23	44	24	98	50
Hhon_g10112.t1	70	53	22	75	151	72	352	135
Hhon_g10114.t1	15	11	5	13	35	12	63	24
Hhon_g10117.t1	38	26	7	51	71	35	135	80
