#OG_name	HoiH23.fasta	TrH2.fasta	Hhon.fasta	Tadh.fasta
OG_1828	HoiH23_PlH23_007467-RA	TrH2_TrispH2_010743-RA	Hhon_g06636.t1	Tadh_TriadT61133
OG_1829	HoiH23_PlH23_007474-RA	TrH2_TrispH2_010736-RA	Hhon_g06643.t1	Tadh_TriadT61126
OG_1830	HoiH23_PlH23_006745-RA	TrH2_TrispH2_002881-RA	Hhon_g06649.t1	Tadh_TriadT58356
OG_1831	HoiH23_PlH23_006747-RA	TrH2_TrispH2_002883-RA	Hhon_g06651.t1	Tadh_TriadT50549
OG_1832	HoiH23_PlH23_007181-RA	TrH2_TrispH2_002896-RA	Hhon_g06664.t1	Tadh_TriadT58371
OG_1833	HoiH23_PlH23_007187-RA	TrH2_TrispH2_002902-RA	Hhon_g06670.t1	Tadh_TriadT58379
OG_1834	HoiH23_PlH23_007191-RA	TrH2_TrispH2_002905-RA	Hhon_g06673.t1	Tadh_TriadT27498
OG_1835	HoiH23_PlH23_007192-RA	TrH2_TrispH2_002906-RA	Hhon_g06675.t1	Tadh_TriadT28044
OG_1836		TrH2_TrispH2_002908-RA	Hhon_g06677.t1	Tadh_TriadT58385
OG_1837	HoiH23_PlH23_007194-RA	TrH2_TrispH2_002909-RA	Hhon_g06678.t1	Tadh_TriadT58386
OG_1838	HoiH23_PlH23_007197-RA	TrH2_TrispH2_002912-RA	Hhon_g06681.t1	Tadh_TriadT58388
OG_1839	HoiH23_PlH23_007199-RA	TrH2_TrispH2_002914-RA	Hhon_g06683.t1	Tadh_TriadT27912
OG_1840	HoiH23_PlH23_004690-RA	TrH2_TrispH2_002917-RA	Hhon_g06687.t1	Tadh_TriadT58393
OG_1841	HoiH23_PlH23_004691-RA	TrH2_TrispH2_002918-RA	Hhon_g06688.t1	Tadh_TriadT58394
OG_1842	HoiH23_PlH23_004692-RA	TrH2_TrispH2_002919-RA	Hhon_g06689.t1	Tadh_TriadT58395
OG_1843	HoiH23_PlH23_004693-RA	TrH2_TrispH2_010540-RA	Hhon_g06690.t1	Tadh_TriadT63121
OG_1844	HoiH23_PlH23_004696-RA	TrH2_TrispH2_010536-RA	Hhon_g06693.t1	Tadh_TriadT27568
OG_1845	HoiH23_PlH23_004697-RA	TrH2_TrispH2_010535-RA	Hhon_g06694.t1	Tadh_TriadT58401
OG_1846	HoiH23_PlH23_004699-RA	TrH2_TrispH2_010533-RA	Hhon_g06696.t1	Tadh_TriadT36263
OG_1847	HoiH23_PlH23_004701-RA	TrH2_TrispH2_009163-RA	Hhon_g06698.t1	Tadh_TriadT27425
OG_1848	HoiH23_PlH23_008541-RA	TrH2_TrispH2_001724-RA	Hhon_g06707.t1	Tadh_TriadT55224
OG_1849	HoiH23_PlH23_008537-RA	TrH2_TrispH2_001720-RA	Hhon_g06710.t1	Tadh_TriadT55219
OG_1850		TrH2_TrispH2_001718-RA	Hhon_g06712.t1	Tadh_TriadT37492
OG_1851	HoiH23_PlH23_006394-RA	TrH2_TrispH2_001717-RA	Hhon_g06713.t1	Tadh_TriadT55216
OG_1852	HoiH23_PlH23_006396-RA HoiH23_PlH23_006397-RA	TrH2_TrispH2_001715-RA	Hhon_g06715.t1 Hhon_g06716.t1	Tadh_TriadT55214
OG_1853	HoiH23_PlH23_006400-RA	TrH2_TrispH2_001712-RA	Hhon_g06719.t1	Tadh_TriadT55211
OG_1854	HoiH23_PlH23_006402-RA	TrH2_TrispH2_001710-RA	Hhon_g06721.t1	Tadh_TriadT55209
OG_1855	HoiH23_PlH23_006404-RA	TrH2_TrispH2_001708-RA	Hhon_g06723.t1	Tadh_TriadT55207
OG_1856	HoiH23_PlH23_006405-RA	TrH2_TrispH2_001707-RA	Hhon_g06724.t1	Tadh_TriadT4027
OG_1857	HoiH23_PlH23_006410-RA	TrH2_TrispH2_001703-RA	Hhon_g06730.t1	Tadh_TriadT55202
OG_1858	HoiH23_PlH23_006411-RA	TrH2_TrispH2_001702-RA	Hhon_g06731.t1	Tadh_wf_g3983.t1
OG_1859	HoiH23_PlH23_004522-RA	TrH2_TrispH2_001701-RA	Hhon_g06732.t1	Tadh_TriadT55200
OG_1860	HoiH23_PlH23_004523-RA	TrH2_TrispH2_001700-RA	Hhon_g06733.t1	Tadh_TriadT55199
OG_1861	HoiH23_PlH23_004524-RA	TrH2_TrispH2_001699-RA	Hhon_g06734.t1	Tadh_TriadT55198
OG_1862	HoiH23_PlH23_004527-RA	TrH2_TrispH2_001696-RA	Hhon_g06737.t1	Tadh_TriadT63107
OG_1863		TrH2_TrispH2_001695-RA	Hhon_g06738.t1	
OG_1864	HoiH23_PlH23_004528-RA	TrH2_TrispH2_001694-RA	Hhon_g06739.t1	Tadh_TriadT55194
OG_1865	HoiH23_PlH23_004529-RA	TrH2_TrispH2_001693-RA	Hhon_g06740.t1	Tadh_TriadT37485
OG_1866	HoiH23_PlH23_004530-RA	TrH2_TrispH2_001692-RA	Hhon_g06741.t1	Tadh_TriadT55192
OG_1867	HoiH23_PlH23_004531-RA	TrH2_TrispH2_001691-RA	Hhon_g06742.t1	Tadh_TriadT55191
OG_1868	HoiH23_PlH23_004532-RA	TrH2_TrispH2_001690-RA	Hhon_g06743.t1	Tadh_TriadT23698
OG_1869	HoiH23_PlH23_004539-RA	TrH2_TrispH2_001681-RA	Hhon_g06751.t1	Tadh_TriadT1215
OG_1870	HoiH23_PlH23_004540-RA	TrH2_TrispH2_001680-RA	Hhon_g06753.t1	Tadh_TriadT12911
OG_1871	HoiH23_PlH23_005085-RA	TrH2_TrispH2_007789-RA	Hhon_g06761.t1	Tadh_TriadT54005
OG_1872	HoiH23_PlH23_005083-RA	TrH2_TrispH2_007791-RA	Hhon_g06763.t1	Tadh_TriadT54007
OG_1873	HoiH23_PlH23_005080-RA	TrH2_TrispH2_007793-RA	Hhon_g06766.t1	Tadh_TriadT63705
OG_1874	HoiH23_PlH23_005079-RA	TrH2_TrispH2_007794-RA	Hhon_g06767.t1	Tadh_TriadT54011
OG_1875	HoiH23_PlH23_005078-RA	TrH2_TrispH2_007795-RA	Hhon_g06768.t1	Tadh_TriadT22592
OG_1876	HoiH23_PlH23_005074-RA	TrH2_TrispH2_007798-RA	Hhon_g06771.t1	Tadh_TriadT54015
OG_1877	HoiH23_PlH23_005073-RA	TrH2_TrispH2_007799-RA	Hhon_g06773.t1	Tadh_TriadT54016
OG_1878	HoiH23_PlH23_005071-RA	TrH2_TrispH2_007801-RA	Hhon_g06775.t1	Tadh_TriadT54017
OG_1879	HoiH23_PlH23_002690-RA	TrH2_TrispH2_007507-RA	Hhon_g11494.t1	Tadh_TriadT54907
OG_1880	HoiH23_PlH23_005069-RA	TrH2_TrispH2_007803-RA	Hhon_g06777.t1	Tadh_TriadT54019
OG_1881	HoiH23_PlH23_005068-RA	TrH2_TrispH2_007804-RA	Hhon_g06778.t1	Tadh_wf_g2794.t1
OG_1882	HoiH23_PlH23_005064-RA	TrH2_TrispH2_007809-RA	Hhon_g06782.t1	Tadh_TriadT54024
OG_1883	HoiH23_PlH23_011026-RA	TrH2_TrispH2_007810-RA	Hhon_g06783.t1	Tadh_wf_g2800.t1
OG_1884	HoiH23_PlH23_003873-RA	TrH2_TrispH2_011432-RA	Hhon_g06785.t1	Tadh_TriadT22852
OG_1885	HoiH23_PlH23_003878-RA	TrH2_TrispH2_004764-RA	Hhon_g06790.t1	Tadh_TriadT54032
OG_1886	HoiH23_PlH23_003879-RA	TrH2_TrispH2_004765-RA	Hhon_g06791.t1	Tadh_TriadT22902
OG_1887	HoiH23_PlH23_003880-RA	TrH2_TrispH2_004766-RA	Hhon_g06792.t1	Tadh_TriadT54034
OG_1888	HoiH23_PlH23_003974-RA	TrH2_TrispH2_007164-RA	Hhon_g06813.t1	Tadh_TriadT35174
OG_1889	HoiH23_PlH23_003972-RA	TrH2_TrispH2_007166-RA	Hhon_g06815.t1	Tadh_TriadT51338
OG_1890	HoiH23_PlH23_003965-RA	TrH2_TrispH2_007173-RA	Hhon_g06822.t1	Tadh_TriadT51346
OG_1891	HoiH23_PlH23_003962-RA	TrH2_TrispH2_007176-RA	Hhon_g06825.t1	Tadh_TriadT20353
OG_1892	HoiH23_PlH23_003958-RA	TrH2_TrispH2_007180-RA	Hhon_g06829.t1	Tadh_TriadT51353
OG_1893	HoiH23_PlH23_003957-RA	TrH2_TrispH2_007181-RA	Hhon_g06830.t1	Tadh_TriadT51354
OG_1894	HoiH23_PlH23_003952-RA	TrH2_TrispH2_007187-RA	Hhon_g06835.t1	Tadh_TriadT15826
OG_1895	HoiH23_PlH23_008361-RA	TrH2_TrispH2_008098-RA	Hhon_g06848.t1	Tadh_TriadT58825
OG_1896	HoiH23_PlH23_008359-RA	TrH2_TrispH2_008096-RA	Hhon_g06850.t1	Tadh_TriadT58822
OG_1897	HoiH23_PlH23_008355-RA	TrH2_TrispH2_008092-RA	Hhon_g06854.t1	Tadh_TriadT8916
OG_1898		TrH2_TrispH2_008090-RA	Hhon_g06856.t1	Tadh_TriadT28495
OG_1899	HoiH23_PlH23_004386-RA	TrH2_TrispH2_008087-RA	Hhon_g06858.t1	Tadh_TriadT28563
OG_1900	HoiH23_PlH23_004385-RA	TrH2_TrispH2_008086-RA	Hhon_g06859.t1	Tadh_TriadT38029
OG_1901	HoiH23_PlH23_004384-RA	TrH2_TrispH2_008085-RA	Hhon_g06860.t1	Tadh_TriadT28605
OG_1902	HoiH23_PlH23_004367-RA	TrH2_TrispH2_005319-RA	Hhon_g06885.t1	Tadh_TriadT58790
OG_1903	HoiH23_PlH23_004366-RA	TrH2_TrispH2_005318-RA	Hhon_g06886.t1	Tadh_TriadT4611
OG_1904	HoiH23_PlH23_004365-RA	TrH2_TrispH2_005317-RA	Hhon_g06887.t1	Tadh_TriadT28955
OG_1905	HoiH23_PlH23_004364-RA	TrH2_TrispH2_005316-RA	Hhon_g06888.t1	Tadh_TriadT64133
OG_1906	HoiH23_PlH23_004362-RA	TrH2_TrispH2_005314-RA	Hhon_g06890.t1	Tadh_TriadT64132
OG_1907	HoiH23_PlH23_006854-RA	TrH2_TrispH2_004578-RA	Hhon_g06898.t1	Tadh_TriadT57567
OG_1908	HoiH23_PlH23_009946-RA	TrH2_TrispH2_004575-RA	Hhon_g06902.t1	Tadh_TriadT57563
OG_1909	HoiH23_PlH23_009944-RA	TrH2_TrispH2_004573-RA	Hhon_g06904.t1	Tadh_TriadT64021
OG_1910	HoiH23_PlH23_009943-RA	TrH2_TrispH2_004571-RA	Hhon_g06905.t1	Tadh_TriadT57559
OG_1911	HoiH23_PlH23_010288-RA	TrH2_TrispH2_004563-RA	Hhon_g06914.t1	Tadh_TriadT27169
OG_1912	HoiH23_PlH23_010291-RA	TrH2_TrispH2_004560-RA	Hhon_g06917.t1	Tadh_TriadT57548
OG_1913	HoiH23_PlH23_005773-RA	TrH2_TrispH2_004554-RA	Hhon_g06922.t1	Tadh_TriadT57541
OG_1914	HoiH23_PlH23_005780-RA	TrH2_TrispH2_004547-RA	Hhon_g06931.t1	Tadh_wf_g6407.t1
OG_1915	HoiH23_PlH23_005782-RA	TrH2_TrispH2_004545-RA	Hhon_g06933.t1	Tadh_TriadT57532
OG_1916	HoiH23_PlH23_005784-RA	TrH2_TrispH2_004543-RA	Hhon_g06935.t1	Tadh_TriadT57530
OG_1917	HoiH23_PlH23_005788-RA	TrH2_TrispH2_004539-RA	Hhon_g06939.t1	Tadh_TriadT57527
OG_1918	HoiH23_PlH23_005791-RA	TrH2_TrispH2_004535-RA	Hhon_g06942.t1	Tadh_TriadT57522
OG_1919	HoiH23_PlH23_000407-RA	TrH2_TrispH2_000354-RA	Hhon_g06947.t1	Tadh_TriadT38171
OG_1920	HoiH23_PlH23_000405-RA	TrH2_TrispH2_000352-RA	Hhon_g06950.t1	Tadh_TriadT59769
OG_1921	HoiH23_PlH23_000403-RA	TrH2_TrispH2_000350-RA	Hhon_g06952.t1	Tadh_TriadT59767
OG_1922	HoiH23_PlH23_000400-RA	TrH2_TrispH2_000347-RA	Hhon_g06955.t1	Tadh_wf_g8716.t1
OG_1923	HoiH23_PlH23_000395-RA	TrH2_TrispH2_000342-RA	Hhon_g06960.t1	Tadh_TriadT59760
OG_1924	HoiH23_PlH23_000392-RA	TrH2_TrispH2_000339-RA	Hhon_g06963.t1	Tadh_TriadT59757
OG_1925		TrH2_TrispH2_000337-RA	Hhon_g06965.t1	Tadh_TriadT64214
OG_1926		TrH2_TrispH2_000335-RA	Hhon_g06967.t1	Tadh_wf_g8704.t1
OG_1927	HoiH23_PlH23_000385-RA	TrH2_TrispH2_000330-RA	Hhon_g06973.t1	Tadh_TriadT59750
OG_1928	HoiH23_PlH23_000383-RA	TrH2_TrispH2_000328-RA	Hhon_g06975.t1	Tadh_TriadT30200
OG_1929	HoiH23_PlH23_000381-RA	TrH2_TrispH2_000326-RA	Hhon_g06977.t1	Tadh_TriadT59745
OG_1930	HoiH23_PlH23_000380-RA	TrH2_TrispH2_000325-RA	Hhon_g06979.t1	Tadh_TriadT30169
OG_1931	HoiH23_PlH23_000376-RA	TrH2_TrispH2_000321-RA	Hhon_g06983.t1	Tadh_TriadT59740
OG_1932	HoiH23_PlH23_000375-RA	TrH2_TrispH2_000320-RA	Hhon_g06984.t1	Tadh_TriadT59739
OG_1933	HoiH23_PlH23_000371-RA	TrH2_TrispH2_000316-RA	Hhon_g06988.t1	Tadh_TriadT59735
OG_1934	HoiH23_PlH23_000370-RA	TrH2_TrispH2_000315-RA	Hhon_g06989.t1	Tadh_TriadT59734
OG_1935	HoiH23_PlH23_000367-RA	TrH2_TrispH2_000312-RA	Hhon_g06992.t1	Tadh_TriadT59731
OG_1936	HoiH23_PlH23_000366-RA	TrH2_TrispH2_000311-RA	Hhon_g06993.t1	Tadh_TriadT59730
OG_1937	HoiH23_PlH23_000363-RA	TrH2_TrispH2_000308-RA	Hhon_g06996.t1	Tadh_TriadT59727
OG_1938	HoiH23_PlH23_004494-RA	TrH2_TrispH2_009427-RA	Hhon_g07004.t1	Tadh_TriadT31105
OG_1939	HoiH23_PlH23_004492-RA	TrH2_TrispH2_009429-RA	Hhon_g07006.t1	Tadh_TriadT60605
OG_1940	HoiH23_PlH23_004490-RA	TrH2_TrispH2_009431-RA	Hhon_g07008.t1	Tadh_TriadT60603
OG_1941	HoiH23_PlH23_009588-RA	TrH2_TrispH2_009499-RA	Hhon_g07015.t1	Tadh_TriadT50901
OG_1942	HoiH23_PlH23_009897-RA	TrH2_TrispH2_009493-RA	Hhon_g07022.t1	Tadh_TriadT60587
OG_1943	HoiH23_PlH23_009895-RA	TrH2_TrispH2_009490-RA	Hhon_g07024.t1	Tadh_TriadT60585
OG_1944	HoiH23_PlH23_009575-RA	TrH2_TrispH2_008601-RA	Hhon_g07028.t1	Tadh_TriadT33941
OG_1945	HoiH23_PlH23_009576-RA	TrH2_TrispH2_008602-RA	Hhon_g07029.t1	Tadh_TriadT62315
OG_1946	HoiH23_PlH23_009580-RA	TrH2_TrispH2_008606-RA	Hhon_g07033.t1	Tadh_TriadT62319
OG_1947	HoiH23_PlH23_006624-RA	TrH2_TrispH2_008608-RA	Hhon_g07036.t1	Tadh_TriadT33951
OG_1948	HoiH23_PlH23_006622-RA	TrH2_TrispH2_008613-RA	Hhon_g07038.t1	Tadh_TriadT63155
OG_1949	HoiH23_PlH23_006621-RA	TrH2_TrispH2_008614-RA	Hhon_g07039.t1	Tadh_TriadT62326
OG_1950	HoiH23_PlH23_003342-RA	TrH2_TrispH2_003976-RA	Hhon_g07049.t1	Tadh_TriadT53252
OG_1951	HoiH23_PlH23_003344-RA	TrH2_TrispH2_003978-RA	Hhon_g07051.t1	Tadh_TriadT53254
OG_1952	HoiH23_PlH23_003348-RA	TrH2_TrispH2_003981-RA	Hhon_g07055.t1	Tadh_TriadT53258
OG_1953	HoiH23_PlH23_003352-RA	TrH2_TrispH2_003985-RA	Hhon_g07059.t1	Tadh_TriadT53262
OG_1954	HoiH23_PlH23_003354-RA	TrH2_TrispH2_003987-RA	Hhon_g07061.t1	Tadh_TriadT37186
OG_1955	HoiH23_PlH23_003355-RA	TrH2_TrispH2_003988-RA	Hhon_g07062.t1	Tadh_TriadT35480
OG_1956	HoiH23_PlH23_003360-RA	TrH2_TrispH2_003993-RA	Hhon_g07068.t1	Tadh_TriadT20748
OG_1957		TrH2_TrispH2_004000-RA	Hhon_g07077.t1	Tadh_TriadT21546
OG_1958	HoiH23_PlH23_007246-RA	TrH2_TrispH2_004004-RA	Hhon_g07079.t1	
OG_1959	HoiH23_PlH23_007245-RA	TrH2_TrispH2_004003-RA	Hhon_g07080.t1	Tadh_TriadT63641
OG_1960	HoiH23_PlH23_007244-RA	TrH2_TrispH2_004005-RA	Hhon_g07081.t1	Tadh_TriadT7690
OG_1961	HoiH23_PlH23_007242-RA	TrH2_TrispH2_004007-RA	Hhon_g07083.t1	Tadh_TriadT53283
OG_1962	HoiH23_PlH23_007239-RA	TrH2_TrispH2_004011-RA	Hhon_g07086.t1	Tadh_TriadT53288
OG_1963	HoiH23_PlH23_002700-RA	TrH2_TrispH2_007498-RA	Hhon_g07100.t1	Tadh_TriadT54898
OG_1964	HoiH23_PlH23_002706-RA	TrH2_TrispH2_007491-RA	Hhon_g07107.t1	Tadh_TriadT54892
OG_1965	HoiH23_PlH23_002707-RA	TrH2_TrispH2_007490-RA	Hhon_g07108.t1	Tadh_TriadT54891
OG_1966	HoiH23_PlH23_002708-RA	TrH2_TrispH2_007489-RA	Hhon_g07109.t1	Tadh_TriadT63794
OG_1967	HoiH23_PlH23_002709-RA	TrH2_TrispH2_007488-RA	Hhon_g07110.t1	Tadh_TriadT54889
OG_1968	HoiH23_PlH23_002713-RA	TrH2_TrispH2_007484-RA	Hhon_g07114.t1	Tadh_TriadT54884
OG_1969	HoiH23_PlH23_002714-RA	TrH2_TrispH2_007483-RA	Hhon_g07115.t1	Tadh_TriadT54883
OG_1970	HoiH23_PlH23_002723-RA	TrH2_TrispH2_011520-RA	Hhon_g07125.t1	Tadh_TriadT50087
OG_1971	HoiH23_PlH23_002724-RA	TrH2_TrispH2_002242-RA	Hhon_g07126.t1	Tadh_TriadT35714
OG_1972	HoiH23_PlH23_002726-RA	TrH2_TrispH2_002240-RA	Hhon_g07128.t1	Tadh_TriadT54870
OG_1973	HoiH23_PlH23_002733-RA	TrH2_TrispH2_002231-RA	Hhon_g07136.t1	Tadh_TriadT50086
OG_1974	HoiH23_PlH23_004905-RA	TrH2_TrispH2_005031-RA	Hhon_g07142.t1	Tadh_TriadT60778
OG_1975		TrH2_TrispH2_005026-RA	Hhon_g07147.t1	Tadh_wf_g9771.t1
OG_1976	HoiH23_PlH23_004910-RA	TrH2_TrispH2_005025-RA	Hhon_g07148.t1	Tadh_TriadT60773
OG_1977	HoiH23_PlH23_004911-RA	TrH2_TrispH2_005024-RA	Hhon_g07149.t1	Tadh_TriadT60772
OG_1978	HoiH23_PlH23_004915-RA	TrH2_TrispH2_005020-RA	Hhon_g07153.t1	Tadh_TriadT31406
OG_1979	HoiH23_PlH23_004916-RA	TrH2_TrispH2_005019-RA	Hhon_g07154.t1	Tadh_TriadT60767
OG_1980	HoiH23_PlH23_004918-RA	TrH2_TrispH2_005017-RA	Hhon_g07156.t1	Tadh_TriadT60765
OG_1981	HoiH23_PlH23_004919-RA	TrH2_TrispH2_005016-RA	Hhon_g07157.t1	Tadh_TriadT31335
OG_1982	HoiH23_PlH23_004920-RA	TrH2_TrispH2_005015-RA	Hhon_g07158.t1	Tadh_TriadT60763
OG_1983	HoiH23_PlH23_004921-RA	TrH2_TrispH2_005014-RA	Hhon_g07159.t1	Tadh_TriadT60762
OG_1984	HoiH23_PlH23_004923-RA	TrH2_TrispH2_005012-RA	Hhon_g07161.t1	Tadh_wf_g9757.t1
OG_1985	HoiH23_PlH23_004926-RA	TrH2_TrispH2_005009-RA	Hhon_g07165.t1	Tadh_TriadT31410
OG_1986	HoiH23_PlH23_004929-RA	TrH2_TrispH2_005006-RA	Hhon_g07168.t1	Tadh_TriadT31261
OG_1987	HoiH23_PlH23_004930-RA	TrH2_TrispH2_005005-RA	Hhon_g07169.t1	Tadh_TriadT31259
OG_1988	HoiH23_PlH23_010986-RA	TrH2_TrispH2_004999-RA	Hhon_g07175.t1	Tadh_TriadT60747
OG_1989	HoiH23_PlH23_010985-RA	TrH2_TrispH2_004998-RA	Hhon_g07176.t1	Tadh_TriadT60746
OG_1990	HoiH23_PlH23_010088-RA	TrH2_TrispH2_004992-RA	Hhon_g07180.t1	Tadh_TriadT31240
OG_1991	HoiH23_PlH23_010086-RA	TrH2_TrispH2_004990-RA	Hhon_g07182.t1	Tadh_TriadT60736
OG_1992	HoiH23_PlH23_010527-RA	TrH2_TrispH2_004988-RA	Hhon_g07184.t1	Tadh_TriadT60734
OG_1993		TrH2_TrispH2_010721-RA	Hhon_g07190.t1	Tadh_TriadT55151
OG_1994	HoiH23_PlH23_004394-RA	TrH2_TrispH2_010255-RA	Hhon_g07192.t1	Tadh_TriadT24211
OG_1995	HoiH23_PlH23_004396-RA	TrH2_TrispH2_010253-RA	Hhon_g07194.t1	Tadh_TriadT37477
OG_1996	HoiH23_PlH23_004397-RA	TrH2_TrispH2_010252-RA	Hhon_g07195.t1	Tadh_TriadT55146
OG_1997	HoiH23_PlH23_004398-RA	TrH2_TrispH2_010251-RA	Hhon_g07196.t1	Tadh_TriadT55145
OG_1998	HoiH23_PlH23_004401-RA	TrH2_TrispH2_010248-RA	Hhon_g07199.t1	Tadh_TriadT23664
OG_1999	HoiH23_PlH23_004402-RA	TrH2_TrispH2_010247-RA	Hhon_g07200.t1	Tadh_TriadT24298
OG_2000	HoiH23_PlH23_004406-RA	TrH2_TrispH2_010243-RA	Hhon_g07204.t1	Tadh_TriadT55137
OG_2001	HoiH23_PlH23_004407-RA	TrH2_TrispH2_010242-RA	Hhon_g07205.t1	Tadh_TriadT23383
OG_2002	HoiH23_PlH23_004415-RA	TrH2_TrispH2_011104-RA	Hhon_g07212.t1	Tadh_TriadT55129
OG_2003	HoiH23_PlH23_004416-RA	TrH2_TrispH2_011105-RA	Hhon_g07213.t1	Tadh_TriadT55128
OG_2004	HoiH23_PlH23_004417-RA	TrH2_TrispH2_009995-RA	Hhon_g07214.t1	Tadh_TriadT37472
OG_2005	HoiH23_PlH23_004419-RA	TrH2_TrispH2_009993-RA	Hhon_g07216.t1	Tadh_TriadT50124
OG_2006	HoiH23_PlH23_004422-RA	TrH2_TrispH2_009990-RA	Hhon_g07219.t1	Tadh_TriadT24181
OG_2007	HoiH23_PlH23_004423-RA	TrH2_TrispH2_009989-RA	Hhon_g07220.t1	Tadh_TriadT23390
OG_2008	HoiH23_PlH23_004430-RA	TrH2_TrispH2_009983-RA	Hhon_g07226.t1	Tadh_TriadT55118
OG_2009	HoiH23_PlH23_004431-RA	TrH2_TrispH2_009982-RA	Hhon_g07228.t1	Tadh_TriadT55117
OG_2010	HoiH23_PlH23_004436-RA	TrH2_TrispH2_009978-RA	Hhon_g07232.t1	Tadh_TriadT55113
OG_2011	HoiH23_PlH23_004438-RA	TrH2_TrispH2_009976-RA	Hhon_g07234.t1	Tadh_TriadT55111
OG_2012	HoiH23_PlH23_011383-RA	TrH2_TrispH2_009778-RA	Hhon_g07243.t1	Tadh_TriadT38408
OG_2013	HoiH23_PlH23_010472-RA	TrH2_TrispH2_009777-RA	Hhon_g07244.t1	Tadh_TriadT61300
OG_2014	HoiH23_PlH23_010470-RA	TrH2_TrispH2_009775-RA	Hhon_g07246.t1	Tadh_hyp_clust2100.t1
OG_2015	HoiH23_PlH23_010469-RA	TrH2_TrispH2_009774-RA	Hhon_g07247.t1	Tadh_TriadT61298
OG_2016	HoiH23_PlH23_010468-RA	TrH2_TrispH2_009773-RA	Hhon_g07248.t1	Tadh_TriadT32131
OG_2017	HoiH23_PlH23_011253-RA	TrH2_TrispH2_009770-RA	Hhon_g07251.t1	Tadh_TriadT61293
OG_2018	HoiH23_PlH23_010875-RA	TrH2_TrispH2_009768-RA	Hhon_g07253.t1	Tadh_TriadT32175
OG_2019	HoiH23_PlH23_004615-RA	TrH2_TrispH2_005619-RA	Hhon_g07259.t1	Tadh_TriadT61281
OG_2020	HoiH23_PlH23_004614-RA	TrH2_TrispH2_005618-RA	Hhon_g07260.t1	Tadh_TriadT64337
OG_2021	HoiH23_PlH23_004613-RA	TrH2_TrispH2_005617-RA	Hhon_g07261.t1	Tadh_TriadT38407
OG_2022	HoiH23_PlH23_004606-RA	TrH2_TrispH2_005610-RA	Hhon_g07268.t1	Tadh_TriadT32195
OG_2023	HoiH23_PlH23_004604-RA	TrH2_TrispH2_005608-RA	Hhon_g07270.t1	Tadh_TriadT32305
OG_2024	HoiH23_PlH23_004594-RA	TrH2_TrispH2_005592-RA	Hhon_g07280.t1	Tadh_TriadT61255
OG_2025	HoiH23_PlH23_004592-RA	TrH2_TrispH2_005590-RA	Hhon_g07282.t1	Tadh_TriadT61253
OG_2026	HoiH23_PlH23_004590-RA	TrH2_TrispH2_005587-RA	Hhon_g07284.t1	Tadh_TriadT61249
OG_2027	HoiH23_PlH23_010043-RA	TrH2_TrispH2_003383-RA	Hhon_g07291.t1	Tadh_wf_g486.t1 Tadh_TriadT9561
OG_2028		TrH2_TrispH2_003378-RA	Hhon_g07296.t1	Tadh_TriadT20067
OG_2029	HoiH23_PlH23_008398-RA	TrH2_TrispH2_003373-RA	Hhon_g07301.t1	Tadh_wf_g475.t1
OG_2030	HoiH23_PlH23_007315-RA	TrH2_TrispH2_003367-RA	Hhon_g07305.t1	Tadh_TriadT51718
OG_2031	HoiH23_PlH23_007316-RA	TrH2_TrispH2_003366-RA	Hhon_g07307.t1	Tadh_TriadT63074
OG_2032	HoiH23_PlH23_007317-RA	TrH2_TrispH2_003365-RA	Hhon_g07308.t1	Tadh_TriadT20208
OG_2033	HoiH23_PlH23_007318-RA	TrH2_TrispH2_003364-RA	Hhon_g07309.t1	Tadh_TriadT63173
OG_2034	HoiH23_PlH23_007320-RA	TrH2_TrispH2_003362-RA	Hhon_g07311.t1	Tadh_TriadT51712
OG_2035	HoiH23_PlH23_007321-RA	TrH2_TrispH2_003361-RA	Hhon_g07312.t1	Tadh_TriadT51711
OG_2036	HoiH23_PlH23_007322-RA	TrH2_TrispH2_003360-RA	Hhon_g07313.t1	Tadh_TriadT51710
OG_2037	HoiH23_PlH23_007326-RA	TrH2_TrispH2_003356-RA	Hhon_g07317.t1	Tadh_TriadT36930
OG_2038	HoiH23_PlH23_007327-RA	TrH2_TrispH2_003355-RA	Hhon_g07318.t1	Tadh_TriadT18641
OG_2039	HoiH23_PlH23_007330-RA	TrH2_TrispH2_003352-RA	Hhon_g07321.t1	Tadh_TriadT51702
OG_2040	HoiH23_PlH23_003985-RA	TrH2_TrispH2_007151-RA	Hhon_g07334.t1	Tadh_TriadT51322
OG_2041	HoiH23_PlH23_009666-RA	TrH2_TrispH2_006748-RA	Hhon_g07342.t1	Tadh_TriadT51316
OG_2042	HoiH23_PlH23_009663-RA	TrH2_TrispH2_006745-RA	Hhon_g07345.t1	Tadh_TriadT51313
OG_2043	HoiH23_PlH23_009662-RA	TrH2_TrispH2_006744-RA	Hhon_g07346.t1	Tadh_TriadT51312
OG_2044	HoiH23_PlH23_010050-RA	TrH2_TrispH2_006738-RA	Hhon_g07354.t1	Tadh_wf_g55.t1
OG_2045	HoiH23_PlH23_009628-RA	TrH2_TrispH2_006734-RA	Hhon_g07358.t1	Tadh_TriadT63457
OG_2046	HoiH23_PlH23_009632-RA	TrH2_TrispH2_006730-RA	Hhon_g07362.t1	Tadh_TriadT49551
