orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup
OG_1214	138	54	59	54	0.857142857142857	OG3
OG_12140	69	56	57	56	0.888888888888889	OG0
OG_12141	88	60	60	60	0.952380952380952	OG1
OG_12144	67	49	50	49	0.777777777777778	OG0
OG_12147	76	56	56	56	0.888888888888889	OG0
OG_12148	62	50	51	50	0.793650793650794	OG0
OG_1215	63	57	57	57	0.904761904761905	OG0
OG_1216	96	30	61	30	0.476190476190476	OG4
OG_12161	71	52	55	52	0.825396825396825	OG1
OG_12166	67	48	48	48	0.761904761904762	OG0
OG_12168	56	45	47	45	0.714285714285714	OG0
OG_12170	65	37	53	37	0.587301587301587	OG1
OG_12179	87	54	62	54	0.857142857142857	OG0
OG_12181	150	24	51	24	0.380952380952381	OG1
OG_12182	101	57	62	57	0.904761904761905	OG0
OG_12187	114	57	59	57	0.904761904761905	OG0
OG_1219	82	61	62	61	0.968253968253968	OG0
OG_12191	88	56	57	56	0.888888888888889	OG0
OG_12194	60	49	49	49	0.777777777777778	OG0
OG_122	57	48	50	48	0.761904761904762	OG0
OG_1220	83	34	54	34	0.53968253968254	OG0
OG_1221	81	44	58	44	0.698412698412698	OG1
OG_12213	65	49	49	49	0.777777777777778	OG0
OG_12214	56	44	45	44	0.698412698412698	OG0
OG_12215	40	31	33	31	0.492063492063492	OG0
OG_12219	92	41	55	41	0.650793650793651	OG4
OG_1222	78	56	59	56	0.888888888888889	OG0
OG_12221	61	51	56	51	0.80952380952381	OG0
OG_12222	56	48	50	48	0.761904761904762	OG0
OG_12224	42	34	36	34	0.53968253968254	OG0
OG_12225	46	39	39	39	0.619047619047619	OG0
OG_1223	83	61	61	61	0.968253968253968	OG0
OG_12233	79	35	42	35	0.555555555555556	OG0
OG_12242	87	22	58	22	0.349206349206349	OG0
OG_12245	64	41	56	41	0.650793650793651	OG1
OG_12247	117	57	60	57	0.904761904761905	OG0
OG_12257	80	49	53	49	0.777777777777778	OG0
OG_12263	55	47	48	47	0.746031746031746	OG0
OG_12265	129	56	61	56	0.888888888888889	OG3
OG_12267	85	59	59	59	0.936507936507937	OG0
OG_1227	75	56	56	56	0.888888888888889	OG0
OG_12276	67	47	56	47	0.746031746031746	OG2
OG_12279	59	47	47	47	0.746031746031746	OG0
OG_1228	65	57	59	57	0.904761904761905	OG0
OG_12283	74	49	54	49	0.777777777777778	OG0
OG_12286	61	49	49	49	0.777777777777778	OG0
OG_1229	91	52	60	52	0.825396825396825	OG0
OG_1230	82	56	59	56	0.888888888888889	OG1
OG_12300	103	61	61	61	0.968253968253968	OG0
OG_12308	103	59	59	59	0.936507936507937	OG0
OG_12309	67	42	42	42	0.666666666666667	OG0
OG_1231	68	56	58	56	0.888888888888889	OG0
OG_12310	72	58	58	58	0.920634920634921	OG0
OG_12315	72	33	59	33	0.523809523809524	OG0
OG_12316	99	62	62	62	0.984126984126984	OG0
OG_1232	79	57	59	57	0.904761904761905	OG0
OG_12321	62	55	55	55	0.873015873015873	OG0
OG_12326	100	16	59	16	0.253968253968254	OG4
OG_1233	51	48	49	48	0.761904761904762	OG0
OG_12331	61	39	43	39	0.619047619047619	OG0
OG_1234	39	32	33	32	0.507936507936508	OG0
OG_12347	87	57	58	57	0.904761904761905	OG0
OG_1235	54	49	52	49	0.777777777777778	OG0
OG_12350	74	44	52	44	0.698412698412698	OG1
OG_12363	84	27	37	27	0.428571428571429	OG4
OG_12367	98	55	61	55	0.873015873015873	OG2
OG_12368	87	48	60	48	0.761904761904762	OG2
OG_1237	73	57	57	57	0.904761904761905	OG0
OG_12374	91	62	62	62	0.984126984126984	OG0
OG_12379	63	50	52	50	0.793650793650794	OG0
OG_12380	62	48	51	48	0.761904761904762	OG0
OG_12384	57	48	48	48	0.761904761904762	OG0
OG_12388	62	52	53	52	0.825396825396825	OG0
OG_1239	92	56	61	56	0.888888888888889	OG1
OG_12391	66	55	56	55	0.873015873015873	OG0
OG_12392	63	55	56	55	0.873015873015873	OG0
OG_124	69	57	57	57	0.904761904761905	OG0
OG_12405	51	45	49	45	0.714285714285714	OG0
OG_1241	78	37	59	37	0.587301587301587	OG2
OG_12411	41	38	39	38	0.603174603174603	OG0
OG_12412	62	56	57	56	0.888888888888889	OG0
OG_12417	100	58	58	58	0.920634920634921	OG0
OG_12419	70	58	58	58	0.920634920634921	OG0
OG_1242	70	59	59	59	0.936507936507937	OG0
OG_12422	72	60	61	60	0.952380952380952	OG0
OG_12425	46	39	41	39	0.619047619047619	OG0
OG_12426	76	44	52	44	0.698412698412698	OG2
OG_1243	63	55	55	55	0.873015873015873	OG0
OG_12433	65	56	57	56	0.888888888888889	OG0
OG_12437	64	54	55	54	0.857142857142857	OG1
OG_1244	63	54	55	54	0.857142857142857	OG0
OG_12441	86	44	56	44	0.698412698412698	OG1
OG_12445	77	42	59	42	0.666666666666667	OG1
OG_12448	93	61	61	61	0.968253968253968	OG0
OG_1245	89	60	60	60	0.952380952380952	OG0
OG_12450	54	43	50	43	0.682539682539683	OG1
OG_12451	69	36	54	36	0.571428571428571	OG1
OG_12456	70	56	58	56	0.888888888888889	OG0
OG_1246	64	55	56	55	0.873015873015873	OG0
OG_12461	77	50	58	50	0.793650793650794	OG1
OG_12464	67	52	53	52	0.825396825396825	OG0
OG_12467	91	63	63	63	1	OG0
OG_12469	81	49	49	49	0.777777777777778	OG1
OG_1247	85	43	61	43	0.682539682539683	OG2
OG_12472	71	41	55	41	0.650793650793651	OG1
OG_12474	107	54	56	54	0.857142857142857	OG0
OG_12477	39	27	36	27	0.428571428571429	OG0
OG_12478	98	54	58	54	0.857142857142857	OG1
OG_1248	46	39	41	39	0.619047619047619	OG0
OG_12482	108	59	59	59	0.936507936507937	OG1
OG_12484	59	44	49	44	0.698412698412698	OG1
OG_12486	60	53	53	53	0.841269841269841	OG0
OG_125	58	39	47	39	0.619047619047619	OG0
OG_1250	71	56	58	56	0.888888888888889	OG0
OG_12502	63	48	49	48	0.761904761904762	OG0
OG_12503	67	55	56	55	0.873015873015873	OG0
OG_12505	85	54	56	54	0.857142857142857	OG0
OG_12506	78	58	58	58	0.920634920634921	OG0
OG_12508	89	55	57	55	0.873015873015873	OG0
OG_12513	83	60	61	60	0.952380952380952	OG0
OG_12526	68	56	56	56	0.888888888888889	OG0
OG_12532	71	60	61	60	0.952380952380952	OG1
OG_12534	68	59	60	59	0.936507936507937	OG0
OG_12536	59	53	54	53	0.841269841269841	OG0
OG_12538	111	36	36	36	0.571428571428571	OG0
OG_12539	71	59	59	59	0.936507936507937	OG0
OG_1254	53	43	48	43	0.682539682539683	OG0
OG_12540	33	28	32	28	0.444444444444444	OG0
OG_12541	39	38	38	38	0.603174603174603	OG0
OG_12542	70	58	58	58	0.920634920634921	OG0
OG_12544	45	31	41	31	0.492063492063492	OG1
OG_12547	71	38	49	38	0.603174603174603	OG1
OG_12548	57	50	51	50	0.793650793650794	OG0
OG_1255	48	42	44	42	0.666666666666667	OG0
OG_12550	99	51	51	51	0.80952380952381	OG0
OG_12553	42	31	33	31	0.492063492063492	OG0
OG_12561	77	57	58	57	0.904761904761905	OG0
OG_12562	57	53	53	53	0.841269841269841	OG0
OG_12564	74	54	54	54	0.857142857142857	OG0
OG_12566	65	50	56	50	0.793650793650794	OG1
OG_12569	119	50	52	50	0.793650793650794	OG0
OG_1257	48	33	33	33	0.523809523809524	OG0
OG_12570	51	24	41	24	0.380952380952381	OG1
OG_12571	203	24	52	24	0.380952380952381	OG7
OG_12574	83	52	54	52	0.825396825396825	OG1
OG_12576	62	53	54	53	0.841269841269841	OG0
OG_12578	75	42	54	42	0.666666666666667	OG1
OG_1258	57	24	50	24	0.380952380952381	OG1
OG_12584	61	46	46	46	0.73015873015873	OG0
OG_12588	72	56	56	56	0.888888888888889	OG0
OG_1259	64	35	55	35	0.555555555555556	OG1
OG_12591	68	53	54	53	0.841269841269841	OG0
OG_12592	58	47	50	47	0.746031746031746	OG0
OG_12594	85	28	58	28	0.444444444444444	OG0
OG_12596	77	35	38	35	0.555555555555556	OG0
OG_12598	118	60	60	60	0.952380952380952	OG0
OG_12599	80	59	59	59	0.936507936507937	OG0
OG_1260	59	55	55	55	0.873015873015873	OG0
OG_12612	81	58	59	58	0.920634920634921	OG0
OG_12614	55	45	46	45	0.714285714285714	OG0
OG_12615	78	40	41	40	0.634920634920635	OG0
OG_12618	76	46	54	46	0.73015873015873	OG1
OG_1262	92	60	60	60	0.952380952380952	OG0
OG_12621	71	56	57	56	0.888888888888889	OG0
OG_12628	98	60	60	60	0.952380952380952	OG0
OG_1263	59	55	55	55	0.873015873015873	OG0
OG_12630	101	55	56	55	0.873015873015873	OG0
OG_12636	87	51	59	51	0.80952380952381	OG0
OG_1264	81	56	58	56	0.888888888888889	OG0
OG_12642	83	44	59	44	0.698412698412698	OG1
OG_12645	64	27	49	27	0.428571428571429	OG0
OG_12646	51	32	34	32	0.507936507936508	OG1
OG_1265	120	36	63	36	0.571428571428571	OG0
OG_12656	70	38	52	38	0.603174603174603	OG2
OG_12660	71	57	57	57	0.904761904761905	OG0
OG_12662	43	24	41	24	0.380952380952381	OG2
OG_12663	42	36	36	36	0.571428571428571	OG0
OG_12664	79	59	59	59	0.936507936507937	OG0
OG_12665	63	53	53	53	0.841269841269841	OG0
OG_12666	154	37	50	37	0.587301587301587	OG1
OG_12667	161	43	62	43	0.682539682539683	OG3
OG_12668	161	56	60	56	0.888888888888889	OG4
OG_12669	130	55	56	55	0.873015873015873	OG1
OG_1267	52	43	46	43	0.682539682539683	OG0
OG_12671	113	59	59	59	0.936507936507937	OG1
OG_12673	106	29	32	29	0.46031746031746	OG0
OG_12674	105	18	49	18	0.285714285714286	OG7
OG_12675	103	49	62	49	0.777777777777778	OG1
OG_12676	108	45	60	45	0.714285714285714	OG2
OG_12677	102	44	57	44	0.698412698412698	OG2
OG_12678	95	41	59	41	0.650793650793651	OG1
OG_12679	107	46	56	46	0.73015873015873	OG2
OG_12680	92	59	60	59	0.936507936507937	OG0
OG_12681	94	58	58	58	0.920634920634921	OG0
OG_12682	98	58	58	58	0.920634920634921	OG0
OG_12683	90	58	58	58	0.920634920634921	OG0
OG_12684	92	14	52	14	0.222222222222222	OG0
OG_12685	98	61	63	61	0.968253968253968	OG1
OG_12686	90	62	62	62	0.984126984126984	OG0
OG_12687	89	51	60	51	0.80952380952381	OG0
OG_12688	91	60	61	60	0.952380952380952	OG1
OG_12689	86	29	54	29	0.46031746031746	OG2
OG_1269	71	39	59	39	0.619047619047619	OG1
OG_12690	89	46	61	46	0.73015873015873	OG0
OG_12691	84	59	59	59	0.936507936507937	OG1
OG_12692	91	61	61	61	0.968253968253968	OG1
OG_12693	88	43	60	43	0.682539682539683	OG0
OG_12694	86	52	56	52	0.825396825396825	OG2
OG_12695	87	61	61	61	0.968253968253968	OG0
OG_12696	88	59	59	59	0.936507936507937	OG0
OG_12697	88	54	61	54	0.857142857142857	OG2
OG_12698	85	26	37	26	0.412698412698413	OG2
OG_12699	87	57	59	57	0.904761904761905	OG0
OG_127	49	30	42	30	0.476190476190476	OG1
OG_1270	53	34	46	34	0.53968253968254	OG1
OG_12700	85	57	59	57	0.904761904761905	OG0
OG_12701	85	59	59	59	0.936507936507937	OG0
OG_12702	82	50	57	50	0.793650793650794	OG1
OG_12703	82	59	60	59	0.936507936507937	OG0
OG_12704	113	39	40	39	0.619047619047619	OG0
OG_12705	83	59	61	59	0.936507936507937	OG0
OG_12706	84	30	61	30	0.476190476190476	OG4
OG_12707	84	61	61	61	0.968253968253968	OG0
OG_12708	140	41	56	41	0.650793650793651	OG3
OG_12709	83	56	57	56	0.888888888888889	OG0
OG_12710	86	51	59	51	0.80952380952381	OG3
OG_12711	88	50	58	50	0.793650793650794	OG0
OG_12712	84	53	60	53	0.841269841269841	OG1
OG_12713	93	51	63	51	0.80952380952381	OG1
OG_12714	117	60	61	60	0.952380952380952	OG0
OG_12715	81	51	60	51	0.80952380952381	OG1
OG_12716	84	60	60	60	0.952380952380952	OG0
OG_12717	86	59	59	59	0.936507936507937	OG0
OG_12718	84	60	60	60	0.952380952380952	OG0
OG_12721	80	35	60	35	0.555555555555556	OG1
OG_12722	82	60	60	60	0.952380952380952	OG0
OG_12723	80	57	58	57	0.904761904761905	OG0
OG_12724	114	43	43	43	0.682539682539683	OG0
OG_12725	78	60	60	60	0.952380952380952	OG0
OG_12726	84	40	61	40	0.634920634920635	OG1
OG_12727	87	61	61	61	0.968253968253968	OG0
OG_12728	78	56	56	56	0.888888888888889	OG0
OG_12729	75	54	57	54	0.857142857142857	OG0
OG_1273	72	59	60	59	0.936507936507937	OG0
OG_12730	77	57	57	57	0.904761904761905	OG0
OG_12731	79	58	58	58	0.920634920634921	OG0
OG_12732	74	59	59	59	0.936507936507937	OG0
OG_12733	77	61	61	61	0.968253968253968	OG0
OG_12734	79	36	37	36	0.571428571428571	OG0
OG_12735	109	57	62	57	0.904761904761905	OG0
OG_12736	78	61	61	61	0.968253968253968	OG0
OG_12737	75	56	56	56	0.888888888888889	OG0
OG_12738	78	57	59	57	0.904761904761905	OG0
OG_12739	82	59	60	59	0.936507936507937	OG0
OG_1274	69	38	50	38	0.603174603174603	OG1
OG_12740	94	58	59	58	0.920634920634921	OG1
OG_12741	77	52	52	52	0.825396825396825	OG0
OG_12742	79	43	61	43	0.682539682539683	OG2
OG_12743	72	54	54	54	0.857142857142857	OG0
OG_12744	77	55	55	55	0.873015873015873	OG1
OG_12745	74	57	57	57	0.904761904761905	OG1
OG_12746	75	53	56	53	0.841269841269841	OG0
OG_12747	73	44	59	44	0.698412698412698	OG1
OG_12748	80	38	60	38	0.603174603174603	OG2
OG_12749	151	26	58	26	0.412698412698413	OG3
OG_12750	105	44	60	44	0.698412698412698	OG2
OG_12751	77	39	57	39	0.619047619047619	OG2
OG_12752	78	52	52	52	0.825396825396825	OG0
OG_12753	74	52	54	52	0.825396825396825	OG1
OG_12754	73	56	56	56	0.888888888888889	OG0
OG_12755	75	63	63	63	1	OG0
OG_12756	74	41	57	41	0.650793650793651	OG1
OG_12757	109	60	60	60	0.952380952380952	OG0
OG_12758	71	53	54	53	0.841269841269841	OG1
OG_1276	84	54	57	54	0.857142857142857	OG1
OG_12760	73	57	57	57	0.904761904761905	OG0
OG_12761	70	56	57	56	0.888888888888889	OG0
OG_12762	76	22	46	22	0.349206349206349	OG4
OG_12763	73	33	52	33	0.523809523809524	OG1
OG_12764	69	57	57	57	0.904761904761905	OG0
OG_12765	82	39	50	39	0.619047619047619	OG2
OG_12766	77	51	61	51	0.80952380952381	OG3
OG_12767	73	34	38	34	0.53968253968254	OG1
OG_12769	77	59	59	59	0.936507936507937	OG0
OG_1277	75	57	58	57	0.904761904761905	OG0
OG_12770	72	58	58	58	0.920634920634921	OG0
OG_12771	68	50	53	50	0.793650793650794	OG0
OG_12773	70	49	56	49	0.777777777777778	OG1
OG_12774	71	51	55	51	0.80952380952381	OG2
OG_12775	71	51	58	51	0.80952380952381	OG0
OG_12776	70	61	62	61	0.968253968253968	OG0
OG_12777	66	55	55	55	0.873015873015873	OG0
OG_12778	72	52	54	52	0.825396825396825	OG0
OG_1278	85	53	60	53	0.841269841269841	OG1
OG_12780	68	53	53	53	0.841269841269841	OG0
OG_12781	75	52	56	52	0.825396825396825	OG0
OG_12782	69	58	58	58	0.920634920634921	OG0
OG_12783	78	41	54	41	0.650793650793651	OG1
OG_12784	79	55	58	55	0.873015873015873	OG0
OG_12785	70	57	57	57	0.904761904761905	OG0
OG_12786	71	44	56	44	0.698412698412698	OG1
OG_12787	68	53	59	53	0.841269841269841	OG1
OG_12788	66	50	51	50	0.793650793650794	OG0
OG_1279	77	27	59	27	0.428571428571429	OG0
OG_12790	70	45	47	45	0.714285714285714	OG1
OG_12791	67	51	52	51	0.80952380952381	OG0
OG_12792	69	56	57	56	0.888888888888889	OG0
OG_12793	66	38	58	38	0.603174603174603	OG2
OG_12794	67	56	58	56	0.888888888888889	OG1
OG_12795	72	47	54	47	0.746031746031746	OG1
OG_12796	69	52	52	52	0.825396825396825	OG0
OG_12797	79	40	55	40	0.634920634920635	OG2
OG_12798	65	55	55	55	0.873015873015873	OG0
OG_12799	67	42	53	42	0.666666666666667	OG1
OG_128	65	30	58	30	0.476190476190476	OG1
OG_1280	38	34	36	34	0.53968253968254	OG0
OG_12800	67	52	52	52	0.825396825396825	OG0
OG_12801	64	56	58	56	0.888888888888889	OG0
OG_12802	65	56	56	56	0.888888888888889	OG0
OG_12803	74	61	61	61	0.968253968253968	OG0
OG_12804	66	48	56	48	0.761904761904762	OG2
OG_12805	161	30	60	30	0.476190476190476	OG6
OG_12806	64	57	57	57	0.904761904761905	OG0
OG_12807	92	52	53	52	0.825396825396825	OG1
OG_12808	271	59	63	59	0.936507936507937	OG5
OG_12809	180	35	62	35	0.555555555555556	OG0
OG_1281	79	51	59	51	0.80952380952381	OG1
OG_12810	90	59	60	59	0.936507936507937	OG0
OG_12811	77	56	57	56	0.888888888888889	OG0
OG_12812	77	50	52	50	0.793650793650794	OG0
OG_12813	136	47	49	47	0.746031746031746	OG0
OG_12814	61	56	56	56	0.888888888888889	OG0
OG_12815	60	53	53	53	0.841269841269841	OG0
OG_12816	66	51	51	51	0.80952380952381	OG2
OG_12817	68	32	45	32	0.507936507936508	OG2
OG_12818	64	47	47	47	0.746031746031746	OG0
OG_12819	64	54	55	54	0.857142857142857	OG0
OG_1282	47	37	43	37	0.587301587301587	OG1
OG_12820	65	57	57	57	0.904761904761905	OG0
OG_12821	64	48	55	48	0.761904761904762	OG0
OG_12823	64	51	54	51	0.80952380952381	OG0
OG_12824	90	33	60	33	0.523809523809524	OG0
OG_12825	60	50	54	50	0.793650793650794	OG0
OG_12826	88	56	56	56	0.888888888888889	OG0
OG_12827	65	54	54	54	0.857142857142857	OG0
OG_12828	65	39	40	39	0.619047619047619	OG0
OG_12829	62	46	46	46	0.73015873015873	OG0
OG_1283	72	60	60	60	0.952380952380952	OG0
OG_12830	91	60	61	60	0.952380952380952	OG1
OG_12831	58	47	51	47	0.746031746031746	OG0
OG_12833	90	35	52	35	0.555555555555556	OG3
OG_12835	59	55	55	55	0.873015873015873	OG0
OG_12836	62	46	47	46	0.73015873015873	OG0
OG_12837	60	54	55	54	0.857142857142857	OG0
OG_12838	61	54	55	54	0.857142857142857	OG0
OG_12839	60	43	46	43	0.682539682539683	OG0
OG_1284	74	56	61	56	0.888888888888889	OG0
OG_12841	176	29	62	29	0.46031746031746	OG1
OG_12842	64	34	42	34	0.53968253968254	OG0
OG_12844	62	28	36	28	0.444444444444444	OG1
OG_12846	85	20	36	20	0.317460317460317	OG0
OG_12847	85	52	55	52	0.825396825396825	OG0
OG_12848	59	38	38	38	0.603174603174603	OG0
OG_12850	54	36	46	36	0.571428571428571	OG1
OG_12851	56	51	52	51	0.80952380952381	OG0
OG_12852	58	48	49	48	0.761904761904762	OG0
OG_12853	64	53	55	53	0.841269841269841	OG0
OG_12854	86	56	57	56	0.888888888888889	OG0
OG_12855	92	43	59	43	0.682539682539683	OG0
OG_12856	86	61	61	61	0.968253968253968	OG0
OG_12857	84	26	53	26	0.412698412698413	OG3
OG_12858	85	34	54	34	0.53968253968254	OG4
OG_1286	84	56	61	56	0.888888888888889	OG0
OG_12860	76	52	56	52	0.825396825396825	OG0
OG_12861	55	52	53	52	0.825396825396825	OG0
OG_12862	107	30	49	30	0.476190476190476	OG2
OG_12863	58	41	46	41	0.650793650793651	OG0
OG_12864	53	44	47	44	0.698412698412698	OG0
OG_12866	54	42	44	42	0.666666666666667	OG0
OG_12867	57	43	46	43	0.682539682539683	OG0
OG_12868	81	56	60	56	0.888888888888889	OG1
OG_12869	86	62	62	62	0.984126984126984	OG1
OG_1287	61	48	51	48	0.761904761904762	OG1
OG_12870	51	44	47	44	0.698412698412698	OG0
OG_12871	56	47	47	47	0.746031746031746	OG0
OG_12872	53	49	50	49	0.777777777777778	OG0
OG_12875	53	48	51	48	0.761904761904762	OG0
OG_12877	59	37	52	37	0.587301587301587	OG1
OG_12878	72	56	57	56	0.888888888888889	OG0
OG_12879	148	49	58	49	0.777777777777778	OG1
OG_1288	78	49	59	49	0.777777777777778	OG2
OG_12880	76	54	54	54	0.857142857142857	OG0
OG_12881	182	57	57	57	0.904761904761905	OG0
OG_12882	75	40	58	40	0.634920634920635	OG1
OG_12883	51	40	40	40	0.634920634920635	OG0
OG_12884	53	49	49	49	0.777777777777778	OG0
OG_12885	57	27	35	27	0.428571428571429	OG2
OG_12887	57	39	40	39	0.619047619047619	OG0
OG_12889	113	49	61	49	0.777777777777778	OG4
OG_12890	74	52	56	52	0.825396825396825	OG0
OG_12891	73	61	61	61	0.968253968253968	OG0
OG_12892	142	46	62	46	0.73015873015873	OG1
OG_12893	74	45	57	45	0.714285714285714	OG1
OG_12895	54	37	43	37	0.587301587301587	OG1
OG_12896	54	47	50	47	0.746031746031746	OG0
OG_12897	50	44	48	44	0.698412698412698	OG0
OG_12898	57	53	53	53	0.841269841269841	OG0
OG_12899	54	31	41	31	0.492063492063492	OG1
OG_129	71	56	56	56	0.888888888888889	OG0
OG_12900	73	56	58	56	0.888888888888889	OG0
OG_12901	72	56	57	56	0.888888888888889	OG0
OG_12902	76	34	58	34	0.53968253968254	OG2
OG_12903	77	58	58	58	0.920634920634921	OG0
OG_12904	71	59	59	59	0.936507936507937	OG0
OG_12905	55	38	40	38	0.603174603174603	OG0
OG_12907	68	56	57	56	0.888888888888889	OG0
OG_12909	51	42	43	42	0.666666666666667	OG0
OG_12910	50	46	46	46	0.73015873015873	OG0
OG_12911	88	54	57	54	0.857142857142857	OG0
OG_12912	70	43	55	43	0.682539682539683	OG1
OG_12913	48	40	45	40	0.634920634920635	OG1
OG_12914	153	53	54	53	0.841269841269841	OG0
OG_12915	50	46	48	46	0.73015873015873	OG0
OG_12916	160	34	59	34	0.53968253968254	OG2
OG_12918	53	34	38	34	0.53968253968254	OG0
OG_12919	102	40	62	40	0.634920634920635	OG2
OG_1292	88	55	59	55	0.873015873015873	OG1
OG_12920	67	58	58	58	0.920634920634921	OG0
OG_12922	53	29	37	29	0.46031746031746	OG2
OG_12923	66	52	56	52	0.825396825396825	OG1
OG_12924	80	31	57	31	0.492063492063492	OG1
OG_12927	46	43	44	43	0.682539682539683	OG0
OG_1293	66	43	56	43	0.682539682539683	OG1
OG_12930	66	28	41	28	0.444444444444444	OG3
OG_12931	125	60	62	60	0.952380952380952	OG1
OG_12932	88	38	54	38	0.603174603174603	OG0
OG_12933	97	57	58	57	0.904761904761905	OG0
OG_12934	101	50	56	50	0.793650793650794	OG4
OG_12935	46	41	41	41	0.650793650793651	OG0
OG_12936	115	21	48	21	0.333333333333333	OG1
OG_12937	45	42	43	42	0.666666666666667	OG0
OG_12938	54	43	44	43	0.682539682539683	OG0
OG_1294	39	33	37	33	0.523809523809524	OG0
OG_12940	152	35	58	35	0.555555555555556	OG4
OG_12942	64	45	49	45	0.714285714285714	OG1
OG_12943	84	26	59	26	0.412698412698413	OG2
OG_12944	77	60	60	60	0.952380952380952	OG0
OG_12945	88	30	34	30	0.476190476190476	OG4
OG_12946	39	30	35	30	0.476190476190476	OG0
OG_12947	46	33	36	33	0.523809523809524	OG0
OG_12948	45	41	43	41	0.650793650793651	OG0
OG_1295	117	53	53	53	0.841269841269841	OG0
OG_12950	51	28	33	28	0.444444444444444	OG0
OG_12951	64	56	56	56	0.888888888888889	OG0
OG_12952	107	27	60	27	0.428571428571429	OG3
OG_12953	89	61	61	61	0.968253968253968	OG0
OG_12954	106	57	57	57	0.904761904761905	OG2
OG_12955	75	58	58	58	0.920634920634921	OG0
OG_12956	50	42	43	42	0.666666666666667	OG0
OG_12958	94	25	59	25	0.396825396825397	OG2
OG_1296	60	52	53	52	0.825396825396825	OG0
OG_12960	73	48	50	48	0.761904761904762	OG0
OG_12961	74	56	56	56	0.888888888888889	OG0
OG_12962	79	47	51	47	0.746031746031746	OG0
OG_12964	80	56	57	56	0.888888888888889	OG0
OG_12966	43	38	38	38	0.603174603174603	OG0
OG_12967	41	33	39	33	0.523809523809524	OG0
OG_1297	79	48	48	48	0.761904761904762	OG0
OG_12972	54	44	45	44	0.698412698412698	OG0
OG_12973	76	57	57	57	0.904761904761905	OG0
OG_12974	78	62	62	62	0.984126984126984	OG0
OG_12976	68	54	54	54	0.857142857142857	OG0
OG_12977	67	29	48	29	0.46031746031746	OG2
OG_12978	60	50	52	50	0.793650793650794	OG1
OG_1298	54	50	50	50	0.793650793650794	OG0
OG_12980	61	50	53	50	0.793650793650794	OG1
OG_12981	61	40	41	40	0.634920634920635	OG0
OG_12982	92	59	59	59	0.936507936507937	OG1
OG_12986	83	34	48	34	0.53968253968254	OG2
OG_12987	94	60	62	60	0.952380952380952	OG5
OG_12988	54	35	43	35	0.555555555555556	OG1
OG_12989	40	38	38	38	0.603174603174603	OG0
OG_1299	39	30	37	30	0.476190476190476	OG0
OG_12991	47	37	37	37	0.587301587301587	OG0
OG_12992	120	47	62	47	0.746031746031746	OG2
OG_12993	59	52	52	52	0.825396825396825	OG0
OG_12994	86	50	56	50	0.793650793650794	OG1
OG_12995	60	51	53	51	0.80952380952381	OG0
OG_12996	89	62	62	62	0.984126984126984	OG1
OG_12997	114	23	39	23	0.365079365079365	OG0
OG_12999	148	40	51	40	0.634920634920635	OG1
OG_130	69	57	57	57	0.904761904761905	OG0
OG_1300	65	60	60	60	0.952380952380952	OG0
OG_13000	42	37	40	37	0.587301587301587	OG0
OG_13001	57	50	50	50	0.793650793650794	OG0
OG_13002	47	39	40	39	0.619047619047619	OG0
OG_13003	58	43	44	43	0.682539682539683	OG0
OG_13006	93	43	58	43	0.682539682539683	OG5
OG_13007	62	42	43	42	0.666666666666667	OG0
OG_13008	60	46	47	46	0.73015873015873	OG0
OG_13009	63	38	51	38	0.603174603174603	OG2
OG_13010	39	32	36	32	0.507936507936508	OG1
OG_13014	42	27	33	27	0.428571428571429	OG2
OG_13015	93	42	42	42	0.666666666666667	OG0
OG_13016	56	32	49	32	0.507936507936508	OG1
OG_13017	54	37	44	37	0.587301587301587	OG1
OG_13018	54	38	40	38	0.603174603174603	OG0
OG_1302	54	49	51	49	0.777777777777778	OG0
OG_13020	111	41	47	41	0.650793650793651	OG1
OG_13022	35	30	31	30	0.476190476190476	OG0
OG_13026	55	45	47	45	0.714285714285714	OG0
OG_13027	133	51	58	51	0.80952380952381	OG3
OG_13028	70	57	57	57	0.904761904761905	OG0
OG_13029	109	51	55	51	0.80952380952381	OG1
OG_13030	77	31	55	31	0.492063492063492	OG1
OG_13031	109	46	54	46	0.73015873015873	OG0
OG_13032	51	43	44	43	0.682539682539683	OG0
OG_13033	51	36	36	36	0.571428571428571	OG0
