metacell	cell_type	broad_cell_type	color
4788	cone_cell	neuron	#8BF0FF
4789	cone_cell	neuron	#8BF0FF
4790	cone_cell	neuron	#8BF0FF
4791	cone_cell	neuron	#8BF0FF
4792	cone_cell	neuron	#8BF0FF
4793	cone_cell	neuron	#8BF0FF
4794	cone_cell	neuron	#8BF0FF
4795	cone_cell	neuron	#8BF0FF
4796	cone_cell	neuron	#8BF0FF
4797	cone_cell	neuron	#8BF0FF
4798	cone_cell	neuron	#8BF0FF
4799	cone_cell	neuron	#8BF0FF
4800	cone_cell	neuron	#8BF0FF
4801	cone_cell	neuron	#8BF0FF
4802	cone_cell	neuron	#8BF0FF
4803	cone_cell	neuron	#8BF0FF
4804	cone_cell	neuron	#8BF0FF
4805	cone_cell	neuron	#8BF0FF
4806	cone_cell	neuron	#8BF0FF
4807	cone_cell	neuron	#8BF0FF
4808	cone_cell	neuron	#8BF0FF
4809	cone_cell	neuron	#8BF0FF
4810	cone_cell	neuron	#8BF0FF
4811	cone_cell	neuron	#8BF0FF
4812	cone_cell	neuron	#8BF0FF
4813	cone_cell	neuron	#8BF0FF
4814	cone_cell	neuron	#8BF0FF
4815	cone_cell	neuron	#8BF0FF
4816	cone_cell	neuron	#8BF0FF
4817	cone_cell	neuron	#8BF0FF
4818	cone_cell	neuron	#8BF0FF
4819	cone_cell	neuron	#8BF0FF
4820	cone_cell	neuron	#8BF0FF
4821	cone_cell	Epithelial_Cell	#8BF0FF
4822	cone_cell	Epithelial_Cell	#8BF0FF
4823	cone_cell	Epithelial_Cell	#8BF0FF
4824	cone_cell	Epithelial_Cell	#8BF0FF
4825	cone_cell	Epithelial_Cell	#8BF0FF
4826	cone_cell	Epithelial_Cell	#8BF0FF
4827	cone_cell	Epithelial_Cell	#8BF0FF
4828	cone_cell	Epithelial_Cell	#8BF0FF
4829	cone_cell	Epithelial_Cell	#8BF0FF
4830	cone_cell	Epithelial_Cell	#8BF0FF
4831	cone_cell	Epithelial_Cell	#8BF0FF
4832	cone_cell	Epithelial_Cell	#8BF0FF
4833	cone_cell	Epithelial_Cell	#8BF0FF
4834	cone_cell	Epithelial_Cell	#8BF0FF
4835	cone_cell	Epithelial_Cell	#8BF0FF
4836	cone_cell	Epithelial_Cell	#8BF0FF
4837	cone_cell	Epithelial_Cell	#8BF0FF
4838	cone_cell	Epithelial_Cell	#8BF0FF
4839	cone_cell	Epithelial_Cell	#8BF0FF
4840	cone_cell	Epithelial_Cell	#8BF0FF
4841	cone_cell	Epithelial_Cell	#8BF0FF
4842	polar_follicle_cell	Epithelial_Cell	#91F2FF
4843	follicle_cell	Epithelial_Cell	#97F3FE
4844	follicle_cell	Epithelial_Cell	#97F3FE
4845	follicle_cell	Epithelial_Cell	#97F3FE
4846	follicle_cell	Epithelial_Cell	#97F3FE
4847	follicle_cell	Epithelial_Cell	#97F3FE
4848	follicle_cell	Epithelial_Cell	#97F3FE
4849	follicle_cell	Epithelial_Cell	#97F3FE
4850	follicle_cell	Epithelial_Cell	#97F3FE
4851	follicle_cell	Epithelial_Cell	#97F3FE
4852	follicle_cell	Epithelial_Cell	#97F3FE
4853	follicle_cell	Epithelial_Cell	#97F3FE
4854	follicle_cell	Epithelial_Cell	#97F3FE
4855	follicle_cell	Epithelial_Cell	#97F3FE
4856	follicle_cell	Epithelial_Cell	#97F3FE
4857	follicle_cell	Epithelial_Cell	#97F3FE
4858	follicle_cell	Epithelial_Cell	#97F3FE
4859	follicle_cell	Epithelial_Cell	#97F3FE
4860	follicle_cell	Epithelial_Cell	#97F3FE
4861	follicle_cell	Epithelial_Cell	#97F3FE
4862	follicle_cell	Epithelial_Cell	#97F3FE
4863	follicle_cell	Epithelial_Cell	#97F3FE
4864	follicle_cell	Epithelial_Cell	#97F3FE
4865	follicle_cell	Epithelial_Cell	#97F3FE
4866	follicle_cell	Epithelial_Cell	#97F3FE
4867	follicle_cell	Epithelial_Cell	#97F3FE
4868	follicle_cell	Epithelial_Cell	#97F3FE
4869	follicle_cell	Epithelial_Cell	#97F3FE
4870	follicle_cell	Epithelial_Cell	#97F3FE
4871	follicle_cell	Epithelial_Cell	#97F3FE
4872	follicle_cell	Epithelial_Cell	#97F3FE
4873	follicle_cell	Epithelial_Cell	#97F3FE
4874	follicle_cell	Epithelial_Cell	#97F3FE
4875	follicle_cell	Epithelial_Cell	#97F3FE
4876	follicle_cell	Epithelial_Cell	#97F3FE
4877	follicle_cell	Epithelial_Cell	#97F3FE
4878	follicle_cell	Epithelial_Cell	#97F3FE
4879	follicle_cell	Epithelial_Cell	#97F3FE
4880	follicle_cell	Epithelial_Cell	#97F3FE
4881	follicle_cell	Epithelial_Cell	#97F3FE
4882	follicle_cell	Epithelial_Cell	#97F3FE
4883	follicle_cell	Epithelial_Cell	#97F3FE
4884	follicle_cell	Epithelial_Cell	#97F3FE
4885	follicle_cell	Epithelial_Cell	#97F3FE
4886	follicle_cell	Epithelial_Cell	#97F3FE
4887	follicle_cell	Epithelial_Cell	#97F3FE
4888	follicle_cell	Epithelial_Cell	#97F3FE
4889	follicle_cell	Epithelial_Cell	#97F3FE
4890	follicle_cell	Epithelial_Cell	#97F3FE
4891	follicle_cell	Epithelial_Cell	#97F3FE
4892	follicle_cell	Epithelial_Cell	#97F3FE
4893	follicle_cell	Epithelial_Cell	#97F3FE
4894	follicle_cell	Epithelial_Cell	#97F3FE
4895	follicle_cell	Epithelial_Cell	#97F3FE
4896	follicle_cell	Epithelial_Cell	#97F3FE
4897	follicle_cell	Epithelial_Cell	#97F3FE
4898	follicle_cell	Female_Reproductive_System	#97F3FE
4899	follicle_cell	Male_Reproductive_System	#97F3FE
4900	follicle_cell	Epithelial_Cell	#97F3FE
4901	follicle_cell	Female_Reproductive_System	#97F3FE
4902	follicle_cell	Epithelial_Cell	#97F3FE
4903	follicle_cell	Epithelial_Cell	#97F3FE
4904	follicle_cell	Epithelial_Cell	#97F3FE
4905	follicle_cell	Epithelial_Cell	#97F3FE
4906	follicle_cell	Epithelial_Cell	#97F3FE
4907	follicle_cell	Epithelial_Cell	#97F3FE
4908	follicle_cell	Epithelial_Cell	#97F3FE
4909	follicle_cell	Epithelial_Cell	#97F3FE
4910	follicle_cell	Female_Reproductive_System	#97F3FE
4911	follicle_cell	Epithelial_Cell	#97F3FE
4912	prefollicle_cell_stalk_follicle_cell	Epithelial_Cell	#90E9FC
4913	enteroendocrine_cell	Epithelial_Cell	#89DEFA
4914	posterior_midgut*	Excretory_System	#83D3F8
4915	adult_midgut_enterocyte	Epithelial_Cell	#7CC8F5
4916	adult_midgut_enterocyte	Epithelial_Cell	#7CC8F5
4917	adult_Malpighian_tubule	Excretory_System	#75BDF3
4918	adult_differentiating_enterocyte	Epithelial_Cell	#6FB3F1
4919	adult_differentiating_enterocyte	Epithelial_Cell	#6FB3F1
4920	adult_differentiating_enterocyte	Epithelial_Cell	#6FB3F1
4921	copper_cell	Epithelial_Cell	#68A8EF
4922	adult_midgut-hindgut_hybrid_zone	Gut_Cell	#619DED
4923	adult_midgut-hindgut_hybrid_zone	Gut_Cell	#619DED
4924	adult_midgut-hindgut_hybrid_zone	Gut_Cell	#619DED
4925	adult_midgut-hindgut_hybrid_zone	Gut_Cell	#619DED
4926	intestinal_stem_cell	Epithelial_Cell	#5B92EA
4927	intestinal_stem_cell	Epithelial_Cell	#5B92EA
4928	enteroblast	Epithelial_Cell	#5487E8
4929	enteroblast	Epithelial_Cell	#5487E8
4930	enteroblast	Epithelial_Cell	#5487E8
4931	adult_renal_stem_cell	Excretory_System	#4D7DE6
4932	adult_renal_stem_cell	Excretory_System	#4D7DE6
4933	adult_renal_stem_cell	Excretory_System	#4D7DE6
4934	adult_renal_stem_cell	Excretory_System	#4D7DE6
4935	adult_renal_stem_cell	Excretory_System	#4D7DE6
4936	adult_renal_stem_cell	Excretory_System	#4D7DE6
4937	adult_renal_stem_cell	Excretory_System	#4D7DE6
4938	adult_renal_stem_cell	Excretory_System	#4D7DE6
4939	adult_renal_stem_cell	Excretory_System	#4D7DE6
4940	adult_renal_stem_cell	Excretory_System	#4D7DE6
4941	adult_renal_stem_cell	Excretory_System	#4D7DE6
4942	adult_renal_stem_cell	Excretory_System	#4D7DE6
4943	adult_renal_stem_cell	Excretory_System	#4D7DE6
4944	adult_renal_stem_cell	Excretory_System	#4D7DE6
4945	adult_renal_stem_cell	Excretory_System	#4D7DE6
4946	adult_renal_stem_cell	Excretory_System	#4D7DE6
4947	adult_renal_stem_cell	Excretory_System	#4D7DE6
4948	adult_renal_stem_cell	Excretory_System	#4D7DE6
4949	adult_renal_stem_cell	Excretory_System	#4D7DE6
4950	adult_renal_stem_cell	Excretory_System	#4D7DE6
4951	adult_renal_stem_cell	Excretory_System	#4D7DE6
4952	tendon_cell	Epithelial_Cell	#4672E4
4953	tendon_cell	Epithelial_Cell	#4672E4
4954	tendon_cell	Epithelial_Cell	#4672E4
4955	eo_support_cell	Epithelial_Cell	#4067E2
4956	eo_support_cell	Epithelial_Cell	#4067E2
4957	eo_support_cell	Epithelial_Cell	#4067E2
4958	eo_support_cell	Epithelial_Cell	#4067E2
4959	eo_support_cell	Epithelial_Cell	#4067E2
4960	eo_support_cell	Epithelial_Cell	#4067E2
4961	maxillary_palpus	Epithelial_Cell	#395CDF
4962	maxillary_palpus	Epithelial_Cell	#395CDF
4963	maxillary_palpus	Epithelial_Cell	#395CDF
4964	adult_esophagus	Gut_Cell	#3252DD
4965	adult_esophagus	Gut_Cell	#3252DD
4966	adult_esophagus	Gut_Cell	#3252DD
4967	adult_esophagus	Gut_Cell	#3252DD
4968	adult_esophagus	Gut_Cell	#3252DD
4969	ocellus_retinula_cell	neuron	royalblue1
4970	lamina_wide-field_1_neuron	neuron	royalblue1
4971	lamina_wide-field_1_neuron	neuron	royalblue1
4972	medullary_intrinsic_neuron_Mi4	neuron	royalblue1
4973	medullary_intrinsic_neuron_Mi4	neuron	royalblue1
4974	medullary_intrinsic_neuron_Mi4	neuron	royalblue1
4975	medullary_intrinsic_neuron_Mi4	neuron	royalblue1
4976	medullary_intrinsic_neuron_Mi4	neuron	royalblue1
4977	medullary_intrinsic_neuron_Mi4	neuron	royalblue1
4978	proximal_medullary_amacrine_neuron_Pm2	neuron	royalblue1
4979	proximal_medullary_amacrine_neuron_Pm4	neuron	royalblue1
4980	centrifugal_neuron_C3	neuron	royalblue1
4981	centrifugal_neuron_C3	neuron	royalblue1
4982	centrifugal_neuron_C3	neuron	royalblue1
4983	centrifugal_neuron_C3	neuron	royalblue1
4984	centrifugal_neuron_C3	neuron	royalblue1
4985	lamina_monopolar_neuron_L3	neuron	royalblue1
4986	lamina_monopolar_neuron_L3	neuron	royalblue1
4987	lamina_monopolar_neuron_L3	neuron	royalblue1
4988	lamina_monopolar_neuron_L3	neuron	royalblue1
4989	lamina_monopolar_neuron_L3	neuron	royalblue1
4990	lamina_monopolar_neuron_L3	neuron	royalblue1
4991	lamina_monopolar_neuron_L3	neuron	royalblue1
4992	lamina_monopolar_neuron_L3	neuron	royalblue1
4993	lamina_monopolar_neuron_L3	neuron	royalblue1
4994	lamina_monopolar_neuron_L3	neuron	royalblue1
4995	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
4996	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
4997	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
4998	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
4999	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
5000	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
5001	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
5002	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
5003	medullary_intrinsic_neuron_Mi1	neuron	royalblue1
5004	transmedullary_neuron_Tm1	neuron	royalblue1
5005	transmedullary_neuron_Tm1	neuron	royalblue1
5006	transmedullary_neuron_Tm1	neuron	royalblue1
5007	transmedullary_neuron_Tm1	neuron	royalblue1
5008	transmedullary_neuron_Tm1	neuron	royalblue1
5009	transmedullary_neuron_Tm1	neuron	royalblue1
5010	transmedullary_neuron_Tm1	neuron	royalblue1
5011	transmedullary_neuron_Tm1	neuron	royalblue1
5012	lobula_columnar_neuron_LC17	neuron	royalblue1
5013	lobula_columnar_neuron_LC17	neuron	royalblue1
5014	lobula_columnar_neuron_LC17	neuron	royalblue1
5015	lobula_columnar_neuron_LC17	neuron	royalblue1
5016	T_neuron_T4_T5a-b	neuron	royalblue1
5017	T_neuron_T4_T5a-b	neuron	royalblue1
5018	T_neuron_T4_T5a-b	neuron	royalblue1
5019	T_neuron_T4_T5a-b	neuron	royalblue1
5020	T_neuron_T4_T5a-b	neuron	royalblue1
5021	T_neuron_T4_T5a-b	neuron	royalblue1
5022	T_neuron_T4_T5a-b	neuron	royalblue1
5023	T_neuron_T4_T5a-b	neuron	royalblue1
5024	T_neuron_T4_T5a-b	neuron	royalblue1
5025	T_neuron_T4_T5a-b	neuron	royalblue1
5026	T_neuron_T4_T5a-b	neuron	royalblue1
5027	T_neuron_T4_T5a-b	neuron	royalblue1
5028	T_neuron_T4_T5a-b	neuron	royalblue1
5029	T_neuron_T4_T5a-b	neuron	royalblue1
5030	T_neuron_T4_T5a-b	neuron	royalblue1
5031	T_neuron_T4_T5c-d	neuron	royalblue1
5032	T_neuron_T4_T5c-d	neuron	royalblue1
5033	T_neuron_T4_T5c-d	neuron	royalblue1
5034	T_neuron_T4_T5c-d	neuron	royalblue1
5035	T_neuron_T4_T5c-d	neuron	royalblue1
5036	T_neuron_T4_T5c-d	neuron	royalblue1
5037	transmedullary_neuron_Tm9	neuron	royalblue1
5038	transmedullary_neuron_Tm9	neuron	royalblue1
5039	transmedullary_neuron_Tm9	neuron	royalblue1
5040	medullary_intrinsic_neuron_Mi9	neuron	royalblue1
5041	medullary_intrinsic_neuron_Mi9	neuron	royalblue1
5042	distal_medullary_amacrine_neuron_Dm8	neuron	royalblue1
5043	distal_medullary_amacrine_neuron_Dm8	neuron	royalblue1
5044	distal_medullary_amacrine_neuron_Dm8	neuron	royalblue1
5045	distal_medullary_amacrine_neuron_Dm8	neuron	royalblue1
5046	distal_medullary_amacrine_neuron_Dm12	neuron	royalblue1
5047	distal_medullary_amacrine_neuron_Dm3	neuron	royalblue1
5048	distal_medullary_amacrine_neuron_Dm3	neuron	royalblue1
5049	distal_medullary_amacrine_neuron_Dm3	neuron	royalblue1
5050	transmedullary_Y_neuron_TmY4	neuron	royalblue1
5051	transmedullary_Y_neuron_TmY4	neuron	royalblue1
5052	transmedullary_neuron_Tm20	neuron	royalblue1
5053	transmedullary_neuron_Tm20	neuron	royalblue1
5054	transmedullary_neuron_Tm20	neuron	royalblue1
5055	transmedullary_neuron_Tm5c	neuron	royalblue1
5056	transmedullary_neuron_Tm5c	neuron	royalblue1
5057	transmedullary_Y_neuron_TmY5a	neuron	royalblue1
5058	transmedullary_Y_neuron_TmY5a	neuron	royalblue1
5059	transmedullary_Y_neuron_TmY5a	neuron	royalblue1
5060	transmedullary_Y_neuron_TmY5a	neuron	royalblue1
5061	lobula_columnar_neuron_LC10	neuron	royalblue1
5062	lamina_wide-field_2_neuron	neuron	royalblue1
5063	lamina_wide-field_2_neuron	neuron	royalblue1
5064	lamina_wide-field_2_neuron	neuron	royalblue1
5065	transmedullary_Y_neuron_TmY8	neuron	royalblue1
5066	transmedullary_Y_neuron_TmY8	neuron	royalblue1
5067	transmedullary_Y_neuron_TmY8	neuron	royalblue1
5068	transmedullary_neuron_Tm4	neuron	royalblue1
5069	transmedullary_neuron_Tm4	neuron	royalblue1
5070	transmedullary_neuron_Tm4	neuron	royalblue1
5071	transmedullary_neuron_Tm4	neuron	royalblue1
5072	transmedullary_neuron_Tm4	neuron	royalblue1
5073	T_neuron_T2a	neuron	royalblue1
5074	T_neuron_T2a	neuron	royalblue1
5075	T_neuron_T2a	neuron	royalblue1
5076	T_neuron_T2a	neuron	royalblue1
5077	T_neuron_T2a	neuron	royalblue1
5078	transmedullary_neuron_Tm3a	neuron	royalblue1
5079	transmedullary_neuron_Tm3a	neuron	royalblue1
5080	transmedullary_neuron_Tm3a	neuron	royalblue1
5081	transmedullary_neuron_Tm3a	neuron	royalblue1
5082	transmedullary_neuron_Tm3a	neuron	royalblue1
5083	transmedullary_neuron_Tm2	neuron	royalblue1
5084	transmedullary_neuron_Tm2	neuron	royalblue1
5085	transmedullary_neuron_Tm2	neuron	royalblue1
5086	transmedullary_neuron_Tm2	neuron	royalblue1
5087	transmedullary_neuron_Tm2	neuron	royalblue1
5088	transmedullary_neuron_Tm2	neuron	royalblue1
5089	Poxn_neuron	neuron	royalblue1
5090	distal_medullary_amacrine_neuron_Dm10	neuron	royalblue1
5091	distal_medullary_amacrine_neuron_Dm10	neuron	royalblue1
5092	distal_medullary_amacrine_neuron_Dm10	neuron	royalblue1
5093	alpha'_beta'_Kenyon_cell	neuron	royalblue1
5094	alpha'_beta'_Kenyon_cell	neuron	royalblue1
5095	alpha'_beta'_Kenyon_cell	neuron	royalblue1
5096	alpha'_beta'_Kenyon_cell	neuron	royalblue1
5097	gamma_Kenyon_cell	neuron	royalblue1
5098	gamma_Kenyon_cell	neuron	royalblue1
5099	gamma_Kenyon_cell	neuron	royalblue1
5100	gamma_Kenyon_cell	neuron	royalblue1
5101	gamma_Kenyon_cell	neuron	royalblue1
5102	gamma_Kenyon_cell	neuron	royalblue1
5103	gamma_Kenyon_cell	neuron	royalblue1
5104	gamma_Kenyon_cell	neuron	royalblue1
5105	gamma_Kenyon_cell	neuron	royalblue1
5106	dopaminergic_PAM_neuron	neuron	royalblue1
5107	dopaminergic_PAM_neuron	neuron	royalblue1
5108	dopaminergic_PAM_neuron	neuron	royalblue1
5109	alpha_beta_Kenyon_cell	neuron	royalblue1
5110	alpha_beta_Kenyon_cell	neuron	royalblue1
5111	alpha_beta_Kenyon_cell	neuron	royalblue1
5112	alpha_beta_Kenyon_cell	neuron	royalblue1
5113	alpha_beta_Kenyon_cell	neuron	royalblue1
5114	alpha_beta_Kenyon_cell	neuron	royalblue1
5115	alpha_beta_Kenyon_cell	neuron	royalblue1
5116	medullary_intrinsic_neuron_Mi15	neuron	royalblue1
5117	medullary_intrinsic_neuron_Mi15	neuron	royalblue1
5118	medullary_intrinsic_neuron_Mi15	neuron	royalblue1
5119	octopaminergic_tyraminergic_neuron	neuron	royalblue1
5120	centrifugal_neuron_C2	neuron	royalblue1
5121	centrifugal_neuron_C2	neuron	royalblue1
5122	centrifugal_neuron_C2	neuron	royalblue1
5123	centrifugal_neuron_C2	neuron	royalblue1
5124	centrifugal_neuron_C2	neuron	royalblue1
5125	centrifugal_neuron_C2	neuron	royalblue1
5126	bitter-sensitive_labellar_taste_bristle	neuron	royalblue1
5127	bitter-sensitive_labellar_taste_bristle	neuron	royalblue1
5128	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5129	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5130	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5131	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5132	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5133	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5134	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5135	adult_olfactory_receptor_neuron_Or67d	neuron	royalblue1
5136	adult_olfactory_receptor_neuron_Or88a	neuron	royalblue1
5137	adult_olfactory_receptor_neuron_Or88a	neuron	royalblue1
5138	adult_olfactory_receptor_neuron_Or88a	neuron	royalblue1
5139	adult_olfactory_receptor_neuron_Or88a	neuron	royalblue1
5140	adult_olfactory_receptor_neuron_Or88a	neuron	royalblue1
5141	adult_olfactory_receptor_neuron_Or47b	neuron	royalblue1
5142	adult_olfactory_receptor_neuron_Or47b	neuron	royalblue1
5143	adult_olfactory_receptor_neuron_Or47b	neuron	royalblue1
5144	adult_olfactory_receptor_neuron_Or47b	neuron	royalblue1
5145	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5146	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5147	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5148	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5149	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5150	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5151	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5152	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5153	adult_olfactory_receptor_neuron_Or47a_Or56a_and_likely_other_ORN_types	neuron	royalblue1
5154	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5155	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5156	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5157	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5158	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5159	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5160	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5161	maxillary_palp_olfactory_receptor_neuron	neuron	royalblue1
5162	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5163	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5164	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5165	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5166	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5167	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5168	olfactory_receptor_neuron_coeloconics	neuron	royalblue1
5169	adult_olfactory_receptor_neuron_Ir56a+_Orco-	neuron	royalblue1
5170	adult_olfactory_receptor_neuron_Ir56a+_Orco-	neuron	royalblue1
5171	adult_olfactory_receptor_neuron_Ir56a+_Orco-	neuron	royalblue1
5172	adult_olfactory_receptor_neuron_acid-sensing_Ir64a	neuron	royalblue1
5173	adult_olfactory_receptor_neuron_Ir84a_Ir31a_Ir76a_Ir76b_Ir8a_Or35a	neuron	royalblue1
5174	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5175	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5176	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5177	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5178	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5179	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5180	adult_olfactory_receptor_neuron_Ir75d	neuron	royalblue1
5181	adult_olfactory_receptor_neuron_Or65	neuron	royalblue1
5182	adult_olfactory_receptor_neuron_Or65	neuron	royalblue1
5183	adult_olfactory_receptor_neuron_Or65	neuron	royalblue1
5184	adult_olfactory_receptor_neuron_Or85a_Or43b	neuron	royalblue1
5185	adult_olfactory_receptor_neuron_Or85a_Or43b	neuron	royalblue1
5186	adult_olfactory_receptor_neuron_Or85a_Or43b	neuron	royalblue1
5187	adult_olfactory_receptor_neuron_Or67a_and_likely_other_unknown_ORN_types	neuron	royalblue1
5188	adult_olfactory_receptor_neuron_Or67a_and_likely_other_unknown_ORN_types	neuron	royalblue1
5189	adult_olfactory_receptor_neuron_Or67a_and_likely_other_unknown_ORN_types	neuron	royalblue1
