Tadh_cell_type	Tadh_color	Tadh_leiden_clusters	HoiH23_cell_type	HoiH23_color	HoiH23_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_131	4.7139726	0.9448463
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_189	0.4210578	3.1451666
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_62	5.3267603	10.347185
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_187	0.34522924	3.91935
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_197	0.20065174	1.8218989
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_150	6.8166375	1.7042034
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_197	0.09779673	1.8867756
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_68	4.7939386	10.059005
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_28	-4.2971354	0.14914012
unassigned	unassigned	unassigned	fibre_2	chartreuse4	26	batch2	HoiH23	HoiH23_47	19.671406	15.428404
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	20	batch2	HoiH23	HoiH23_143	5.5479136	-2.364198
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_4	-9.705551	8.94926
unassigned	unassigned	unassigned	epithelia_unknown	plum3	33	batch2	HoiH23	HoiH23_173	3.3698878	19.18127
unassigned	unassigned	unassigned	fibre_2	chartreuse4	26	batch2	HoiH23	HoiH23_48	19.68561	15.449932
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	HoiH23	HoiH23_210	17.118195	5.10382
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_180	0.22255363	3.9431615
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_1	-10.894131	10.105302
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_224	3.983285	23.97671
unassigned	unassigned	unassigned	epithelia_unknown	plum3	25	batch2	HoiH23	HoiH23_163	3.8232145	-2.7326539
unassigned	unassigned	unassigned	trans_gland_epithelia_dorsal	gray50	16	batch2	HoiH23	HoiH23_108	6.610162	10.469484
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	20	batch2	HoiH23	HoiH23_150	5.530638	-2.3536751
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_26	-4.2416916	0.3360673
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	HoiH23	HoiH23_210	17.115507	5.1392956
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_134	5.043262	1.1917156
unassigned	unassigned	unassigned	fibre_2	chartreuse4	26	batch2	HoiH23	HoiH23_48	19.66801	15.41645
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_60	6.514788	10.345994
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_69	4.8582916	11.328847
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_205	-0.008578693	3.903535
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_110	3.1335678	2.9852226
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_2	-10.985851	9.772215
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_134	5.0749288	1.2551856
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_36	16.788826	-0.18403175
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	28	batch2	HoiH23	HoiH23_231	-0.9369145	20.477581
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	37	batch2	HoiH23	HoiH23_216	-3.791881	-11.542829
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	18	batch2	HoiH23	HoiH23_154	5.9174843	0.18712203
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	35	batch2	HoiH23	HoiH23_223	16.790932	-5.0227175
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_121	6.932209	-1.8664961
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_31	-3.8824794	0.60017407
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_7	-10.283109	10.314803
unassigned	unassigned	unassigned	epithelia_unknown	plum3	12	batch2	HoiH23	HoiH23_165	4.5367055	0.9985973
unassigned	unassigned	unassigned	gland_1	darkorange3	11	batch2	HoiH23	HoiH23_51	4.6002536	9.671666
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_7	-9.711115	9.085865
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_188	0.7549485	2.380012
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	7	batch2	HoiH23	HoiH23_21	4.590422	11.059372
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_24	-4.2745056	0.1533251
unassigned	unassigned	unassigned	peptidergic_zeta_like	steelblue3	52	batch2	HoiH23	HoiH23_220	3.3730872	3.68301
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_68	5.3385754	9.4581785
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	18	batch2	HoiH23	HoiH23_152	6.2105064	0.016711382
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_121	6.8732224	-1.9384394
unassigned	unassigned	unassigned	gland_1	darkorange3	11	batch2	HoiH23	HoiH23_55	4.859289	9.327769
unassigned	unassigned	unassigned	epithelia_unknown	plum3	45	batch2	HoiH23	HoiH23_161	0.6505066	-2.0626876
unassigned	unassigned	unassigned	peptidergic_alpha	dodgerblue1	27	batch2	HoiH23	HoiH23_210	17.128092	5.135249
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	-0.32593158	3.5683827
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_68	6.5410247	11.3683195
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_29	-3.663334	0.822522
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_184	-0.16546443	3.9057477
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_65	4.4721794	10.341304
unassigned	unassigned	unassigned	epithelia_unknown	plum3	48	batch2	HoiH23	HoiH23_172	4.3910546	0.8933628
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_177	0.93848324	3.8357487
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_150	6.882627	1.6263919
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_115	7.087951	-1.4479305
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_109	6.7973366	-1.7660277
unassigned	unassigned	unassigned	epithelia_gland_like	orange	5	batch2	HoiH23	HoiH23_110	4.8818746	12.303104
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_201	0.04370349	2.5551012
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	28	batch2	HoiH23	HoiH23_231	-0.93714744	20.478716
unassigned	unassigned	unassigned	peptidergic_zeta_like	steelblue3	24	batch2	HoiH23	HoiH23_219	22.473837	1.5089449
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_116	3.1542678	3.0597813
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_28	-4.270564	0.14242923
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_110	4.626587	9.881823
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_111	4.7722387	9.176105
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_197	0.24279721	2.055479
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_7	-10.615722	10.35098
unassigned	unassigned	unassigned	peptidergic_gamma_like	skyblue1	46	batch2	HoiH23	HoiH23_214	2.932961	3.3737118
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_116	2.8821592	2.9091432
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_186	-0.070176944	4.0096445
unassigned	unassigned	unassigned	epithelia_unknown	plum3	19	batch2	HoiH23	HoiH23_175	5.132776	-0.49455193
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_135	4.366545	0.8197866
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_37	17.073912	0.100193396
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_149	5.0631156	-0.8773756
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_37	16.924765	-0.048184123
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_67	6.3216844	10.716845
unassigned	unassigned	unassigned	gland_1	darkorange3	2	batch2	HoiH23	HoiH23_89	5.4485726	13.101524
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_75	4.505186	11.071558
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_62	5.5369334	10.448073
unassigned	unassigned	unassigned	epithelia_unknown	plum3	33	batch2	HoiH23	HoiH23_173	3.3709233	19.157215
unassigned	unassigned	unassigned	trans_gland_epithelia_ventral	gray65	49	batch2	HoiH23	HoiH23_107	4.7756515	11.56445
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_113	4.767072	8.751571
unassigned	unassigned	unassigned	peptidergic_epsilon	steelblue1	53	batch2	HoiH23	HoiH23_215	-7.5157943	20.221502
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_150	6.720257	1.6864142
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_198	0.40300614	2.796935
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	20	batch2	HoiH23	HoiH23_152	6.2822704	-0.3813889
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_61	6.355795	10.518912
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_199	-0.11279158	2.0600228
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_171	3.1370971	-0.4846791
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_176	3.2600505	-0.31442448
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_69	6.3079915	11.296566
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	-0.020345723	3.8771207
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_54	4.9851637	10.97907
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_65	4.537579	10.583749
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	-0.30740646	2.9999986
unassigned	unassigned	unassigned	gland_1	darkorange3	11	batch2	HoiH23	HoiH23_51	4.550509	10.093709
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_140	5.4088016	1.0688934
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_4	-9.866087	9.053794
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_145	6.5665627	1.3584577
unassigned	unassigned	unassigned	epithelia_gland_like	orange	20	batch2	HoiH23	HoiH23_126	6.8301563	-0.8018586
unassigned	unassigned	unassigned	gland_1	darkorange3	11	batch2	HoiH23	HoiH23_52	4.7348437	9.403925
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_112	4.816694	8.538043
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_4	-9.980335	8.964617
unassigned	unassigned	unassigned	epithelia_gland_like	orange	9	batch2	HoiH23	HoiH23_110	4.641991	9.924698
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_148	5.8812356	-1.4300966
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_65	4.624495	10.385975
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_200	0.14006281	2.9947236
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_180	-0.013616626	3.8363261
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_136	4.8021097	1.2158122
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_204	0.03320175	2.627632
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_198	0.23777592	1.6947714
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_72	4.741165	10.985348
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_196	0.26946306	1.8800905
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	-0.08846679	3.9049816
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	24	batch2	HoiH23	HoiH23_226	22.553808	1.5544611
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	41	batch2	HoiH23	HoiH23_208	5.4976435	3.9731007
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_63	4.9600425	10.309896
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_69	5.6373873	11.20689
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_32	-4.068206	0.33303952
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	3	batch2	HoiH23	HoiH23_19	-10.837694	10.7644005
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_125	6.988934	-2.0423145
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_118	6.7357106	-1.7750738
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_30	-4.3142657	0.2725935
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	43	batch2	HoiH23	HoiH23_211	-0.03786814	-9.979263
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_150	6.504287	1.5485944
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_151	7.0368247	1.5520283
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_136	5.061697	1.3277459
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_5	-10.841908	10.449807
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_2	-10.080115	9.370908
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_189	0.52908623	2.7174726
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_135	4.9899793	1.1992065
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_142	5.309908	-1.1291306
unassigned	unassigned	unassigned	fibre_2	chartreuse4	26	batch2	HoiH23	HoiH23_48	19.671219	15.4353485
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	-0.30346662	3.0248506
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_26	-4.294627	0.3164661
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_103	4.504096	11.092631
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_115	6.762912	-1.7099494
unassigned	unassigned	unassigned	epithelia_gland_like	orange	16	batch2	HoiH23	HoiH23_111	6.3000197	10.421608
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_32	-4.0673175	0.5887674
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_4	-9.816378	8.992497
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_206	0.048669934	3.9522238
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_204	-0.398444	3.212126
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_185	0.18988776	3.976435
unassigned	unassigned	unassigned	epithelia_gland_like	orange	9	batch2	HoiH23	HoiH23_120	5.5908356	9.40264
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	8	batch2	HoiH23	HoiH23_21	-9.181115	9.686038
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_37	16.928003	-0.04496211
unassigned	unassigned	unassigned	epithelia_unknown	plum3	45	batch2	HoiH23	HoiH23_161	0.5897057	-2.0716994
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_118	6.06318	-1.4314708
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_26	-4.233893	0.4136208
unassigned	unassigned	unassigned	epithelia_gland_like	orange	10	batch2	HoiH23	HoiH23_114	5.170286	0.13555464
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_141	6.148882	-1.5824311
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_145	6.1495194	0.9137927
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	37	batch2	HoiH23	HoiH23_216	-3.7705457	-11.555524
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_132	4.7683268	1.1026338
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_7	-10.953338	9.583102
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_33	-3.7171535	0.3825442
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	41	batch2	HoiH23	HoiH23_208	5.512321	3.9314487
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_200	0.2548128	3.0214336
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_176	3.2671497	-0.26963937
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_188	0.36931208	3.893054
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_148	5.803009	-1.4309502
unassigned	unassigned	unassigned	peptidergic_zeta_like	steelblue3	42	batch2	HoiH23	HoiH23_221	7.4883423	-12.195459
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_5	-10.629779	10.272826
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_140	6.9942894	0.42759383
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_149	5.022191	-0.72550064
unassigned	unassigned	unassigned	epithelia_unknown	plum3	12	batch2	HoiH23	HoiH23_172	4.241236	1.1379054
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_185	0.12736595	3.9397132
unassigned	unassigned	unassigned	peptidergic_gamma_like	skyblue1	55	batch2	HoiH23	HoiH23_214	8.512993	23.319618
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	4	batch2	HoiH23	HoiH23_31	-3.8641722	0.777126
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_72	5.4836855	10.626811
unassigned	unassigned	unassigned	epithelia_gland_like	orange	17	batch2	HoiH23	HoiH23_122	7.3607264	-1.1264734
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_183	0.45693865	3.6099234
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_52	6.90005	10.611065
unassigned	unassigned	unassigned	epithelia_unknown	plum3	28	batch2	HoiH23	HoiH23_174	-0.92948407	20.486326
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_182	0.0054231025	3.8667414
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_135	4.743565	1.046419
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_196	0.49701497	1.9024488
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_147	5.095605	-0.7787425
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_121	6.7836175	-1.9366215
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_110	4.782715	8.885667
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_189	0.15669672	2.89694
unassigned	unassigned	unassigned	epithelia_gland_like	orange	18	batch2	HoiH23	HoiH23_128	6.6266284	-0.6903617
unassigned	unassigned	unassigned	epithelia_gland_like	orange	17	batch2	HoiH23	HoiH23_124	7.4464707	-0.68365014
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_138	5.6150994	1.15523
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_71	4.7105584	10.841205
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_37	16.951271	-0.022683911
unassigned	unassigned	unassigned	peptidergic_epsilon	steelblue1	33	batch2	HoiH23	HoiH23_215	3.3936625	19.210674
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_198	0.8277882	3.4009838
unassigned	unassigned	unassigned	peptidergic_progenitors	blueviolet	41	batch2	HoiH23	HoiH23_207	5.5277433	3.8237967
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	24	batch2	HoiH23	HoiH23_227	22.57649	1.5779434
unassigned	unassigned	unassigned	epithelia_gland_like	orange	9	batch2	HoiH23	HoiH23_120	4.140506	7.915338
